"월","퇴원과","퇴원결과","건수","지역","년도","진료과","주상병코드","주상병명"
"2023-08",NA,"호전","1","중앙",2023,"감염내과","A18","기타 기관의 결핵"
"2023-08",NA,"치료안함","1","중앙",2023,"이비인후과","C77","림프절의 이차성 및 상세불명의 악성 신생물"
"2023-08",NA,"호전","2","중앙",2023,"호흡기알레르기내과","C34","기관지 및 폐의 악성 신생물"
"2023-08",NA,"48시간 전 사망","1","중앙",2023,"입원전담의학과","J15","달리 분류되지 않은 세균성 폐렴"
"2023-08",NA,"호전","1","중앙",2023,"순환기내과","D13","기타 및 부위불명의 소화계통의 양성 신생물"
"2023-08",NA,"호전","1","중앙",2023,"순환기내과","L03","연조직염"
"2023-08",NA,"진단만실시","1","중앙",2023,"가정의학과","C22","간 및 간내 담관의 악성 신생물"
"2023-08",NA,"48시간 전 사망","1","중앙",2023,"내분비내과","E11","2형 당뇨병"
"2023-08",NA,"호전","1","중앙",2023,"호흡기알레르기내과","J12","달리 분류되지 않은 바이러스폐렴"
"2023-08",NA,"호전","1","중앙",2023,"정신건강의학과","F03","상세불명의 치매"
"2023-08",NA,"호전","1","중앙",2023,"혈액종양내과","I95","저혈압"
"2023-08",NA,"48시간 전 사망","1","중앙",2023,"심장혈관흉부외과","I70","죽상경화증"
"2023-08",NA,"호전","1","중앙",2023,"외과","R94","기능검사의 이상결과"
"2023-08",NA,"호전","1","중앙",2023,"산부인과","D06","자궁경부의 제자리암종"
"2023-08",NA,"불변(호전안됨)","1","중앙",2023,"외과","K42","배꼽탈장"
"2023-08",NA,"불변(호전안됨)","1","중앙",2023,"호흡기알레르기내과","A31","기타 형태의 마이코박테리아에 의한 감염"
"2023-08",NA,"치료안함","1","중앙",2023,"소화기내과","K25","위궤양"
"2023-08",NA,"호전","1","중앙",2023,"혈액종양내과","K60","항문 및 직장부의 열창 및 누공"
"2023-08",NA,"호전","1","중앙",2023,"감염내과","J44","기타 만성 폐쇄성 폐질환"
"2023-08",NA,"호전","1","중앙",2023,"피부과","D04","피부의 제자리암종"
"2023-08",NA,"호전","1","중앙",2023,"호흡기알레르기내과","A19","좁쌀결핵"
"2023-09",NA,"호전","2","중앙",2023,"통증클리닉","M96","달리 분류되지 않은 처치후 근골격장애"
"2023-09",NA,"호전","8","중앙",2023,"심장혈관흉부외과","C34","기관지 및 폐의 악성 신생물"
"2023-09",NA,"호전","12","중앙",2023,"순환기내과","I20","협심증"
"2023-09",NA,"호전","3","중앙",2023,"순환기내과","I35","비류마티스성 대동맥판장애"
"2023-09",NA,"호전","1","중앙",2023,"소화기내과","K83","담도의 기타 질환"
"2023-09",NA,"호전","1","중앙",2023,"혈액종양내과","D64","기타 빈혈"
"2023-09",NA,"호전","3","중앙",2023,"산부인과","N85","자궁경부를 제외한 자궁의 기타 비염증성 장애"
"2023-09",NA,"호전","1","중앙",2023,"소화기내과","K63","장의 기타 질환"
"2023-09",NA,"호전","5","중앙",2023,"비뇨의학과","N20","신장 및 요관의 결석"
"2023-09",NA,"48시간 전 사망","2","중앙",2023,"호흡기알레르기내과","J96","달리 분류되지 않은 호흡부전"
"2023-09",NA,"호전","4","중앙",2023,"정형외과","M23","무릎의 내부장애"
"2023-09",NA,"48시간 전 사망","2","중앙",2023,"순환기내과","I50","심부전"
"2023-09",NA,"호전","2","중앙",2023,"소화기내과","D13","기타 및 부위불명의 소화계통의 양성 신생물"
"2023-09",NA,"호전","7","중앙",2023,"호흡기알레르기내과","J15","달리 분류되지 않은 세균성 폐렴"
"2023-09",NA,"호전","1","중앙",2023,"외과","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증"
"2023-09",NA,"호전","1","중앙",2023,"소화기내과","K20","식도염"
"2023-09",NA,"호전","1","중앙",2023,"신경외과","G90","자율신경계통의 장애"
"2023-09",NA,"치료안함","1","중앙",2023,"이비인후과","C77","림프절의 이차성 및 상세불명의 악성 신생물"
"2023-09",NA,"호전","1","중앙",2023,"외과","K52","기타 비감염성 위장염 및 결장염"
"2023-09",NA,"치료안함","1","중앙",2023,"신경과","R26","보행과 이동의 이상"
"2023-09",NA,"호전","10","중앙",2023,"정신건강의학과","F20","조현병"
"2023-09",NA,"호전","1","중앙",2023,"혈액종양내과","C45","중피종"
"2023-09",NA,"치료안함","1","중앙",2023,"혈액종양내과","R91","폐의 진단영상검사상 이상소견"
"2023-09",NA,"호전","1","중앙",2023,"정형외과","S80","아래다리의 표재성 손상"
"2023-09",NA,"호전","2","중앙",2023,"혈액종양내과","D46","골수형성이상증후군"
"2023-09",NA,"치료안함","2","중앙",2023,"비뇨의학과","C78","호흡 및 소화기관의 이차성 악성 신생물"
"2023-09",NA,"호전","1","중앙",2023,"입원전담의학과","R53","병감 및 피로"
"2023-09",NA,"호전","4","중앙",2023,"심장혈관흉부외과","I25","만성 허혈심장병"
"2023-09",NA,"호전","5","중앙",2023,"외과","K64","치핵 및 항문주위정맥혈전증"
"2023-09",NA,"치료안함","1","중앙",2023,"혈액종양내과","C78","호흡 및 소화기관의 이차성 악성 신생물"
"2023-09",NA,"호전","2","중앙",2023,"감염내과","J12","달리 분류되지 않은 바이러스폐렴"
"2023-09",NA,"불변(호전안됨)","1","중앙",2023,"신경외과","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착"
"2023-09",NA,"불변(호전안됨)","1","중앙",2023,"심장혈관흉부외과","I06","류마티스성 대동맥판질환"
"2023-09",NA,"호전","1","중앙",2023,"혈액종양내과","C67","방광의 악성 신생물"
"2023-09",NA,"가망없는 퇴원","1","중앙",2023,"호흡기알레르기내과","J18","상세불명 병원체의 폐렴"
"2023-09",NA,"치료안함","1","중앙",2023,"호흡기알레르기내과","J44","기타 만성 폐쇄성 폐질환"
"2023-09",NA,"호전","9","중앙",2023,"비뇨의학과","C67","방광의 악성 신생물"
"2023-09",NA,"호전","1","중앙",2023,"정형외과","Z54","회복기"
"2023-09",NA,"불변(호전안됨)","3","중앙",2023,"정형외과","M17","무릎관절증"
"2023-09",NA,"치료안함","2","중앙",2023,"순환기내과","I20","협심증"
"2023-09",NA,"호전","5","중앙",2023,"소화기내과","C16","위의 악성 신생물"
"2023-09",NA,"치료안함","1","중앙",2023,"소화기내과","C18","결장의 악성 신생물"
"2023-09",NA,"호전","1","중앙",2023,"혈액종양내과","C79","기타 및 상세불명 부위의 이차성 악성 신생물"
"2023-09",NA,"호전","1","중앙",2023,"혈액종양내과","C78","호흡 및 소화기관의 이차성 악성 신생물"
"2023-09",NA,"불변(호전안됨)","1","중앙",2023,"심장혈관흉부외과","I08","다발판막질환"
"2023-09",NA,"치료안함","1","중앙",2023,"외과","R93","기타 신체구조의 진단영상검사상 이상소견"
"2023-09",NA,"호전","1","중앙",2023,"감염내과","J86","농흉"
"2023-09",NA,"호전","1","중앙",2023,"심장혈관흉부외과","J93","기흉"
"2023-09",NA,"호전","1","중앙",2023,"정신건강의학과","F43","심한 스트레스에 대한 반응 및 적응장애"
"2023-09",NA,"호전","1","중앙",2023,"입원전담의학과","K72","달리 분류되지 않은 간부전"
"2023-09",NA,"호전","1","중앙",2023,"피부과","L72","피부 및 피하조직의 모낭낭"
"2023-09",NA,"호전","1","중앙",2023,"비뇨의학과","N41","전립선의 염증성 질환"
"2023-09",NA,"호전","1","중앙",2023,"정형외과","D21","결합조직 및 기타 연조직의 기타 양성 신생물"
"2023-09",NA,"호전","1","중앙",2023,"정형외과","R52","달리 분류되지 않은 통증"
"2023-09",NA,"불변(호전안됨)","1","중앙",2023,"정형외과","M19","기타 관절증"
"2023-09",NA,"호전","1","중앙",2023,"심장혈관흉부외과","I08","다발판막질환"
"2023-09",NA,"호전","1","중앙",2023,"외과","K43","복벽탈장"
"2023-09",NA,"호전","1","중앙",2023,"정신건강의학과","F31","양극성 정동장애"
"2023-09",NA,"호전","1","중앙",2023,"이비인후과","D02","중이 및 호흡계통의 제자리암종"
"2023-09",NA,"48시간 전 사망","1","중앙",2023,"외과","C24","담도의 기타 및 상세불명 부분의 악성 신생물"
"2023-09",NA,"호전","1","중앙",2023,"감염내과","K83","담도의 기타 질환"
"2023-09",NA,"경쾌","1","중앙",2023,"내분비내과","E11","2형 당뇨병"
"2023-09",NA,"호전","1","중앙",2023,"안과","H18","각막의 기타 장애"
"2023-09",NA,"호전","1","중앙",2023,"정형외과","L72","피부 및 피하조직의 모낭낭"
"2023-10",NA,"48시간 전 사망","10","중앙",2023,"호스피스완화의료센터","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람"
"2023-10",NA,"48시간 전 사망","1","중앙",2023,"심장혈관흉부외과","J18","상세불명 병원체의 폐렴"
"2023-10",NA,"48시간 전 사망","3","중앙",2023,"혈액종양내과","C34","기관지 및 폐의 악성 신생물"
"2023-10",NA,"호전","9","중앙",2023,"신경외과","M48","기타 척추병증"
"2023-10",NA,"호전","1","중앙",2023,"안과","H21","홍채 및 섬모체의 기타 장애"
"2023-10",NA,"호전","1","중앙",2023,"혈액종양내과","R50","기타 및 원인미상의 열"
"2023-10",NA,"48시간 전 사망","1","중앙",2023,"호흡기알레르기내과","I26","폐색전증"
"2023-10",NA,"호전","2","중앙",2023,"심장혈관흉부외과","I25","만성 허혈심장병"
"2023-10",NA,"호전","1","중앙",2023,"이비인후과","H91","기타 청력소실"
"2023-10",NA,"호전","1","중앙",2023,"소화기내과","K81","담낭염"
"2023-10",NA,"호전","3","중앙",2023,"소화기내과","A04","기타 세균성 장감염"
"2023-10",NA,"호전","5","중앙",2023,"호흡기알레르기내과","J69","고체 및 액체에 의한 폐렴"
"2023-10",NA,"호전","1","중앙",2023,"호흡기알레르기내과","A04","기타 세균성 장감염"
"2023-10",NA,"호전","9","중앙",2023,"순환기내과","I20","협심증"
"2023-10",NA,"호전","3","중앙",2023,"감염내과","U07","U07의 응급사용"
"2023-10",NA,"불변(호전안됨)","2","중앙",2023,"정형외과","M20","손가락 및 발가락의 후천변형"
"2023-10",NA,"치료안함","8","중앙",2023,"비뇨의학과","C61","전립선의 악성 신생물"
"2023-10",NA,"치료안함","1","중앙",2023,"외과","C22","간 및 간내 담관의 악성 신생물"
"2023-10",NA,"치료안함","1","중앙",2023,"신경과","G45","일과성 뇌허혈발작 및 관련 증후군"
"2023-10",NA,"호전","2","중앙",2023,"정형외과","M47","척추증"
"2023-10",NA,"호전","1","중앙",2023,"입원전담의학과","G20","파킨슨병"
"2023-10",NA,"호전","2","중앙",2023,"입원전담의학과","E11","2형 당뇨병"
"2023-10",NA,"호전","1","중앙",2023,"호흡기알레르기내과","J70","기타 외부요인에 의한 호흡기병태"
"2023-10",NA,"호전","4","중앙",2023,"정형외과","M43","기타 변형성 등병증"
"2023-10",NA,"호전","1","중앙",2023,"입원전담의학과","I95","저혈압"
"2023-10",NA,"치료안함","10","중앙",2023,"신경외과","I67","기타 뇌혈관질환"
"2023-10",NA,"호전","1","중앙",2023,"정형외과","M00","화농성 관절염"
"2023-10",NA,"호전","1","중앙",2023,"심장혈관흉부외과","I08","다발판막질환"
"2023-10",NA,"호전","1","중앙",2023,"소화기내과","K57","장의 게실병"
"2023-10",NA,"호전","1","중앙",2023,"호흡기알레르기내과","C34","기관지 및 폐의 악성 신생물"
"2023-10",NA,"호전","2","중앙",2023,"신경외과","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착"
"2023-10",NA,"호전","1","중앙",2023,"정형외과","S92","발목을 제외한 발의 골절"
"2023-10",NA,"호전","2","중앙",2023,"이비인후과","D10","입 및 인두의 양성 신생물"
"2023-10",NA,"호전","3","중앙",2023,"소화기내과","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염"
"2023-10",NA,"48시간 전 사망","1","중앙",2023,"혈액종양내과","C88","악성 면역증식성 질환"
"2023-10",NA,"호전","1","중앙",2023,"혈액종양내과","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증"
"2023-10",NA,"치료안함","1","중앙",2023,"신경과","G20","파킨슨병"
"2023-10",NA,"호전","1","중앙",2023,"신경외과","Z43","인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람"
"2023-10",NA,"호전","1","중앙",2023,"소화기내과","K20","식도염"
"2023-10",NA,"치료안함","1","중앙",2023,"심장혈관흉부외과","C34","기관지 및 폐의 악성 신생물"
"2023-10",NA,"호전","1","중앙",2023,"신경과","E11","2형 당뇨병"
"2023-10",NA,"호전","3","중앙",2023,"피부과","L72","피부 및 피하조직의 모낭낭"
"2023-10",NA,"48시간 전 사망","1","중앙",2023,"호스피스완화의료센터","C32","후두의 악성 신생물"
"2023-10",NA,"치료안함","1","중앙",2023,"소화기내과","C15","식도의 악성 신생물"
"2023-10",NA,"호전","1","중앙",2023,"소화기내과","K65","복막염"
"2023-10",NA,"48시간 전 사망","3","중앙",2023,"신장내과","N18","만성 신장병"
"2023-10",NA,"치료안함","3","중앙",2023,"혈액종양내과","C34","기관지 및 폐의 악성 신생물"
"2023-10",NA,"치료안함","1","중앙",2023,"신경과","I95","저혈압"
"2023-10",NA,"호전","1","중앙",2023,"정신건강의학과","F22","지속성 망상장애"
"2023-10",NA,"호전","1","중앙",2023,"정형외과","M67","윤활막 및 힘줄의 기타 장애"
"2023-10",NA,"호전","7","중앙",2023,"정형외과","S32","요추 및 골반의 골절"
"2023-10",NA,"불변(호전안됨)","1","중앙",2023,"정형외과","G56","팔의 단일신경병증"
"2023-10",NA,"호전","1","중앙",2023,"이비인후과","K13","입술 및 구강점막의 기타 질환"
"2023-10",NA,"호전","1","중앙",2023,"신경외과","M47","척추증"
"2023-10",NA,"호전","1","중앙",2023,"신경외과","S22","늑골, 흉골 및 흉추의 골절"
"2023-10",NA,"호전","1","중앙",2023,"이비인후과","J32","만성 부비동염"
"2023-10",NA,"호전","1","중앙",2023,"이비인후과","H90","전음성 및 감각신경성 청력소실"
"2023-10",NA,"호전","1","중앙",2023,"외과","K43","복벽탈장"
"2023-10",NA,"호전","1","중앙",2023,"순환기내과","S81","아래다리의 열린상처"
"2023-10",NA,"호전","1","중앙",2023,"이비인후과","J33","코폴립"
"2023-10",NA,"호전","2","중앙",2023,"외과","T81","달리 분류되지 않은 처치의 합병증"
"2023-10",NA,"호전","1","중앙",2023,"외과","D17","양성 지방종성 신생물"
"2023-10",NA,"치료안함","1","중앙",2023,"순환기내과","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된"
"2023-10",NA,"호전","1","중앙",2023,"신경외과","D35","기타 및 상세불명의 내분비선의 양성 신생물"
"2023-10",NA,"호전","1","중앙",2023,"재활의학과","M51","기타 추간판장애"
"2023-10",NA,"호전","1","중앙",2023,"이비인후과","J39","상기도의 기타 질환"
"2023-10",NA,"가망없는 퇴원","1","중앙",2023,"순환기내과","U07","U07의 응급사용"
"2023-10",NA,"불변(호전안됨)","1","중앙",2023,"외과","C24","담도의 기타 및 상세불명 부분의 악성 신생물"
"2023-10",NA,"호전","1","중앙",2023,"호스피스완화의료센터","C34","기관지 및 폐의 악성 신생물"
"2023-10",NA,"호전","1","중앙",2023,"혈액종양내과","K72","달리 분류되지 않은 간부전"
"2023-10",NA,"호전","1","중앙",2023,"외과","L72","피부 및 피하조직의 모낭낭"
"2023-10",NA,"호전","2","중앙",2023,"재활의학과","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람"
