상병코드,상병명,국비,사비,년도,지역,구분,합계
R33,소변정체,16.0,11.0,2022,서울,질병,27.0
R34,무뇨 및 핍뇨,5.0,3.0,2022,서울,질병,8.0
R350,빈번한 배뇨,5.0,17.0,2022,서울,질병,22.0
R351,야간다뇨,8.0,8.0,2022,서울,질병,16.0
R352,기타 야간뇨,10.0,9.0,2022,서울,질병,19.0
R358,기타 및 상세불명의 다뇨,1.0,4.0,2022,서울,질병,5.0
R391,기타 배뇨곤란,25.0,29.0,2022,서울,질병,54.0
R398,비뇨계통의 기타 및 상세불명의 증상 및 징후,13.0,13.0,2022,서울,질병,26.0
R401,혼미,0.0,1.0,2022,서울,질병,1.0
R410,상세불명의 지남력장애,2.0,0.0,2022,서울,질병,2.0
R413,기타 기억상실,1.0,0.0,2022,서울,질병,1.0
R418,인지기능 및 자각에 관련된 기타 및 상세불명의 증상 및 징후,2.0,3.0,2022,서울,질병,5.0
R42,어지럼증 및 어지럼,14.0,15.0,2022,서울,질병,29.0
R431,이상후각,1.0,0.0,2022,서울,질병,1.0
R442,기타 환각,0.0,1.0,2022,서울,질병,1.0
R448,일반적 감각 및 지각에 관련된 기타 및 상세불명의 증상 및 징후,1.0,0.0,2022,서울,질병,1.0
R470,언어장애 및 실어증(失語症),8.0,3.0,2022,서울,질병,11.0
R471,구음장애 및 무조음증,10.0,9.0,2022,서울,질병,19.0
R482,실행증(失行症),0.0,1.0,2022,서울,질병,1.0
R502,약물유발 열,3.0,2.0,2022,서울,질병,5.0
R509,상세불명의 열,1.0,0.0,2022,서울,질병,1.0
R5090,불명열[FUO],4.0,4.0,2022,서울,질병,8.0
R5099,상세불명의 열,3.0,8.0,2022,서울,질병,11.0
R51,두통,11.0,15.0,2022,서울,질병,26.0
R521,만성 난치성 통증,7.0,14.0,2022,서울,질병,21.0
R53,병감 및 피로,10.0,10.0,2022,서울,질병,20.0
R550,혈관미주신경성 실신,1.0,2.0,2022,서울,질병,3.0
R558,기타 실신 및 허탈,8.0,9.0,2022,서울,질병,17.0
R568,기타 및 상세불명의 경련,13.0,10.0,2022,서울,질병,23.0
R570,심장성 쇼크,2.0,2.0,2022,서울,질병,4.0
R571,혈량감소성 쇼크,6.0,5.0,2022,서울,질병,11.0
R572,패혈성 쇼크,59.0,46.0,2022,서울,질병,105.0
R578,기타 쇼크,0.0,1.0,2022,서울,질병,1.0
R579,상세불명의 쇼크,3.0,1.0,2022,서울,질병,4.0
R58,달리 분류되지 않은 출혈,0.0,2.0,2022,서울,질병,2.0
R590,국소림프절비대,9.0,4.0,2022,서울,질병,13.0
R591,전신림프절비대,0.0,1.0,2022,서울,질병,1.0
R600,국소부종,5.0,10.0,2022,서울,질병,15.0
R601,전신부종,0.0,4.0,2022,서울,질병,4.0
R609,상세불명의 부종,3.0,2.0,2022,서울,질병,5.0
R611,전신다한증,1.0,0.0,2022,서울,질병,1.0
R619,상세불명의 다한증,1.0,0.0,2022,서울,질병,1.0
R630,식욕부진,3.0,2.0,2022,서울,질병,5.0
R634,이상체중감소,4.0,1.0,2022,서울,질병,5.0
R64,카켁시아,0.0,1.0,2022,서울,질병,1.0
R682,상세불명의 건조입안,0.0,1.0,2022,서울,질병,1.0
R688,기타 명시된 전신 증상 및 징후,3.0,2.0,2022,서울,질병,5.0
R730,이상포도당내성검사,6.0,6.0,2022,서울,질병,12.0
R739,상세불명의 고혈당증,7.0,3.0,2022,서울,질병,10.0
R75,사람면역결핍바이러스의 검사실 증거,0.0,1.0,2022,서울,질병,1.0
R762,매독의 가양성 혈청검사,2.0,1.0,2022,서울,질병,3.0
R798,혈액화학의 기타 명시된 이상소견,2.0,2.0,2022,서울,질병,4.0
R808,기타 및 상세불명 고립성 단백뇨,3.0,4.0,2022,서울,질병,7.0
R876,여성생식기관 검사물의 세포학적 이상소견,0.0,3.0,2022,서울,질병,3.0
R90,중추신경계통의 진단영상검사상 이상소견,0.0,1.0,2022,서울,질병,1.0
R908,중추신경계통의 진단영상검사상 기타 이상소견,1.0,0.0,2022,서울,질병,1.0
R91,폐의 진단영상검사상 이상소견,8.0,10.0,2022,서울,질병,18.0
R930,달리 분류되지 않은 두개골 및 머리의 진단영상검사상 이상소견,2.0,0.0,2022,서울,질병,2.0
R932,간 및 담도의 진단영상검사상 이상소견,0.0,4.0,2022,서울,질병,4.0
R933,소화관의 기타 부분의 진단영상검사상 이상소견,5.0,1.0,2022,서울,질병,6.0
R934,비뇨기관의 진단영상검사상 이상소견,3.0,0.0,2022,서울,질병,3.0
R935,후복막을 포함한 기타 복부의 진단영상검사상 이상소견,0.0,1.0,2022,서울,질병,1.0
R943,심혈관기능검사의 이상결과,0.0,2.0,2022,서울,질병,2.0
R944,신장기능검사의 이상결과,1.0,2.0,2022,서울,질병,3.0
R945,간기능검사의 이상결과,7.0,5.0,2022,서울,질병,12.0
R946,갑상선기능검사의 이상결과,0.0,1.0,2022,서울,질병,1.0
R948,기타 기관 및 계통의 기능검사의 이상결과,1.0,0.0,2022,서울,질병,1.0
S001,눈꺼풀 및 눈주위의 타박상,3.0,0.0,2022,서울,질병,3.0
S008,머리의 기타 부분의 표재성 손상,1.0,2.0,2022,서울,질병,3.0
S009,머리의 상세불명 부분의 표재성 손상,1.0,1.0,2022,서울,질병,2.0
S011,눈꺼풀 및 눈주위의 열린상처,0.0,5.0,2022,서울,질병,5.0
S0142,하악부의 열린상처,0.0,1.0,2022,서울,질병,1.0
S0152,잇몸(치조돌기)의 열린상처,0.0,1.0,2022,서울,질병,1.0
S018,머리의 기타 부분의 열린상처,1.0,0.0,2022,서울,질병,1.0
S0200,"두개원개의 골절, 폐쇄성",2.0,3.0,2022,서울,질병,5.0
S0210,"두개저의 골절, 폐쇄성",2.0,3.0,2022,서울,질병,5.0
S0220,"비골의 골절, 폐쇄성",5.0,5.0,2022,서울,질병,10.0
S02470,"관골궁의 골절, 폐쇄성",0.0,2.0,2022,서울,질병,2.0
S02480,"광대뼈 및 상악골의 기타 골절, 폐쇄성",1.0,1.0,2022,서울,질병,2.0
S0252,법랑질만의 파절,0.0,1.0,2022,서울,질병,1.0
S0253,치수침범이 없는 치관의 파절,2.0,0.0,2022,서울,질병,2.0
S0255,치근의 파절,1.0,1.0,2022,서울,질병,2.0
S0259,치아의 상세불명 파절,8.0,6.0,2022,서울,질병,14.0
S02840,"안와 내벽의 골절, 폐쇄성",0.0,2.0,2022,서울,질병,2.0
S0290,"두개골 및 안면골의 상세불명 부분의 골절, 폐쇄성",1.0,1.0,2022,서울,질병,2.0
S0320,치아의 아탈구,1.0,0.0,2022,서울,질병,1.0
S0322,치아의 박리(완전탈구),0.0,2.0,2022,서울,질병,2.0
S0500,각막찰과상,1.0,0.0,2022,서울,질병,1.0
S051,안구 및 안와조직의 타박상,1.0,0.0,2022,서울,질병,1.0
S058,눈 및 안와의 기타 손상,0.0,1.0,2022,서울,질병,1.0
S0600,열린 두개내상처가 없는 진탕,0.0,1.0,2022,서울,질병,1.0
S0620,열린 두개내상처가 없는 미만성 뇌손상,1.0,2.0,2022,서울,질병,3.0
S0621,열린 두개내상처가 있는 미만성 뇌손상,0.0,1.0,2022,서울,질병,1.0
S0640,열린 두개내상처가 없는 경막외출혈,1.0,4.0,2022,서울,질병,5.0
S065,외상성 경막하출혈,1.0,0.0,2022,서울,질병,1.0
S0650,열린 두개내상처가 없는 외상성 경막하출혈,38.0,29.0,2022,서울,질병,67.0
S0660,열린 두개내상처가 없는 외상성 거미막하출혈,20.0,16.0,2022,서울,질병,36.0
S0680,열린 두개내상처가 없는 기타 두개내손상,11.0,7.0,2022,서울,질병,18.0
S099,머리의 상세불명 손상,1.0,0.0,2022,서울,질병,1.0
S100,목구멍의 타박상,0.0,1.0,2022,서울,질병,1.0
S108,목의 기타 부분의 표재성 손상,2.0,0.0,2022,서울,질병,2.0
S134,경추의 염좌 및 긴장,0.0,1.0,2022,서울,질병,1.0
S141,경부척수의 기타 및 상세불명의 손상,0.0,1.0,2022,서울,질병,1.0
S198,목의 기타 명시된 손상,1.0,0.0,2022,서울,질병,1.0
S202,흉부의 타박상,0.0,1.0,2022,서울,질병,1.0
S22030,"T3 및 T4 부위의 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S22050,"T7 및 T8 부위의 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S22060,"T9 및 T10 부위의 골절, 폐쇄성",1.0,2.0,2022,서울,질병,3.0
S22070,"T11 및 T12 부위의 골절, 폐쇄성",4.0,22.0,2022,서울,질병,26.0
S2210,"흉추의 다발성 골절,폐쇄성",1.0,0.0,2022,서울,질병,1.0
S22390,"상세불명 늑골의 단일 골절,폐쇄성",1.0,1.0,2022,서울,질병,2.0
S22460,"제1늑골을 침범하지 않은 다발골절, 폐쇄성",13.0,10.0,2022,서울,질병,23.0
S22490,"상세불명 늑골의 다발골절, 폐쇄성",1.0,1.0,2022,서울,질병,2.0
S2290,"골성 흉곽의 상세불명 부분의 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S2600,흉강내로의 열린상처가 없는 혈심낭을 동반한 심장손상,1.0,0.0,2022,서울,질병,1.0
S2700,흉강내로의 열린상처가 없는 외상성 기흉,2.0,2.0,2022,서울,질병,4.0
S2710,흉강내로의 열린상처가 없는 외상성 혈흉,8.0,2.0,2022,서울,질병,10.0
S2720,흉강내로의 열린상처가 없는 외상성 혈기흉,1.0,2.0,2022,서울,질병,3.0
S2780,흉강내로의 열린상처가 없는 기타 명시된 흉곽내기관의 손상,1.0,1.0,2022,서울,질병,2.0
S300,아래등 및 골반의 타박상,0.0,1.0,2022,서울,질병,1.0
S308,"복부, 아래등 및 골반의 기타 표재성 손상",2.0,0.0,2022,서울,질병,2.0
S32020,"L1 부위의 골절, 폐쇄성",17.0,33.0,2022,서울,질병,50.0
S32030,"L2 부위의 골절, 폐쇄성",11.0,24.0,2022,서울,질병,35.0
S32040,"L3 부위의 골절, 폐쇄성",4.0,18.0,2022,서울,질병,22.0
S32050,"L4 부위의 골절, 폐쇄성",5.0,9.0,2022,서울,질병,14.0
S32060,"L5 부위의 골절, 폐쇄성",0.0,8.0,2022,서울,질병,8.0
S32090,"요추의 상세불명 부위의 골절, 폐쇄성",2.0,1.0,2022,서울,질병,3.0
S3210,"천골(薦骨)의 골절, 폐쇄성",0.0,6.0,2022,서울,질병,6.0
S3250,"치골의 폐골절, 폐쇄성",1.0,4.0,2022,서울,질병,5.0
S3270,"요추 및 골반의 다발성 골절, 폐쇄성",0.0,2.0,2022,서울,질병,2.0
S32880,"기타 골반의 골절, 폐쇄성",1.0,0.0,2022,서울,질병,1.0
S3350,요추의 염좌 및 긴장,1.0,3.0,2022,서울,질병,4.0
S355,장골혈관의 손상,1.0,0.0,2022,서울,질병,1.0
S36101,강내로의 열린상처가 없는 담낭의 손상,1.0,0.0,2022,서울,질병,1.0
S36102,강내로의 열린상처가 없는 담관의 손상,1.0,0.0,2022,서울,질병,1.0
S3640,강내로의 열린상처가 없는 소장의 손상,2.0,0.0,2022,서울,질병,2.0
S3650,강내로의 열린상처가 없는 결장의 손상,0.0,1.0,2022,서울,질병,1.0
S3680,강내로의 열린상처가 없는 기타 복강내기관의 손상,1.0,0.0,2022,서울,질병,1.0
S3701,강내로의 열린상처가 있는 신장의 손상,0.0,1.0,2022,서울,질병,1.0
S3720,강내로의 열린상처가 없는 방광의 손상,2.0,0.0,2022,서울,질병,2.0
S3730,강내로의 열린상처가 없는 요도의 손상,12.0,15.0,2022,서울,질병,27.0
S400,어깨 및 위팔의 타박상,1.0,1.0,2022,서울,질병,2.0
S411,위팔의 열린상처,0.0,1.0,2022,서울,질병,1.0
S42040,"쇄골 몸통의 골절, 폐쇄성",3.0,2.0,2022,서울,질병,5.0
S42090,"쇄골의 상세불명 부분의 골절, 폐쇄성",3.0,4.0,2022,서울,질병,7.0
S42120,"견갑골의 다발골절, 폐쇄성",1.0,0.0,2022,서울,질병,1.0
S42220,"상완골 머리의 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S42230,"상완골 외과목의 골절, 폐쇄성",5.0,6.0,2022,서울,질병,11.0
S42240,"상완골 해부학적 목의 골절, 폐쇄성",1.0,0.0,2022,서울,질병,1.0
S42250,"상완골 대거친면의 골절, 폐쇄성",1.0,2.0,2022,서울,질병,3.0
S42290,"상완골 상단의 상세불명 부분의 골절, 폐쇄성",3.0,4.0,2022,서울,질병,7.0
S4230,"상완골 몸통의 골절,  폐쇄성",2.0,2.0,2022,서울,질병,4.0
S42420,"상완골의 관절융기위골절, 폐쇄성",1.0,2.0,2022,서울,질병,3.0
S42450,"상완골 관절융기의 상세불명 골절, 폐쇄성",1.0,0.0,2022,서울,질병,1.0
S4300,상완골의 전탈구,0.0,2.0,2022,서울,질병,2.0
S4309,어깨의 상세불명 탈구,0.0,1.0,2022,서울,질병,1.0
S431,견쇄관절의 탈구,4.0,1.0,2022,서울,질병,5.0
S434,어깨관절의 염좌 및 긴장,1.0,0.0,2022,서울,질병,1.0
S4600,"어깨의 회전근개의 근육 및 힘줄의 손상, 열상",9.0,9.0,2022,서울,질병,18.0
S4608,"어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상",2.0,0.0,2022,서울,질병,2.0
S501,아래팔의 기타 및 상세불명 부분의 타박상,0.0,1.0,2022,서울,질병,1.0
S52020,"척골 주두돌기의 골절, 폐쇄성",1.0,1.0,2022,서울,질병,2.0
S52030,"척골 갈고리돌기의 골절, 폐쇄성",1.0,0.0,2022,서울,질병,1.0
S52120,"요골 머리의 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S52520,"등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성",0.0,4.0,2022,서울,질병,4.0
S52590,"요골 하단의 상세불명 골절, 폐쇄성",2.0,7.0,2022,서울,질병,9.0
S5260,"척골과 요골 모두의 하단의 골절, 폐쇄성",1.0,7.0,2022,서울,질병,8.0
S5270,"아래팔의 다발골절, 폐쇄성",1.0,0.0,2022,서울,질병,1.0
S5280,"아래팔의 기타 부분의 골절, 폐쇄성",1.0,0.0,2022,서울,질병,1.0
S531,팔꿈치의 상세불명 탈구,2.0,0.0,2022,서울,질병,2.0
S532,요골측부인대의 외상성 파열,1.0,0.0,2022,서울,질병,1.0
S533,척골측부인대의 외상성 파열,1.0,0.0,2022,서울,질병,1.0
S5340,요골측부인대의 염좌 및 긴장,1.0,0.0,2022,서울,질병,1.0
S5341,척골측부인대의 염좌 및 긴장,1.0,0.0,2022,서울,질병,1.0
S5658,"아래팔 부위의 기타 신근 및 힘줄의 손상, 기타 및 상세불명의 손상",1.0,0.0,2022,서울,질병,1.0
S608,손목 및 손의 기타 표재성 손상,1.0,0.0,2022,서울,질병,1.0
S609,손목 및 손의 상세불명 표재성 손상,0.0,1.0,2022,서울,질병,1.0
S611,손톱의 손상이 있는 손가락의 열린상처,1.0,0.0,2022,서울,질병,1.0
S62120,"손목 세모뼈의 골절, 폐쇄성",1.0,0.0,2022,서울,질병,1.0
S62220,"제1중수골 바닥의 골절, 폐쇄성",2.0,0.0,2022,서울,질병,2.0
S62240,"제1중수골 목의 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S62320,"기타 중수골 바닥의 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S62330,"기타 중수골 몸통의 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S62340,"기타 중수골 목의 골절, 폐쇄성",1.0,1.0,2022,서울,질병,2.0
S62530,"엄지손가락의 원위지골 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S62620,"기타 손가락의 근위지골 골절, 폐쇄성",0.0,3.0,2022,서울,질병,3.0
S62630,"기타 손가락의 중지골 골절, 폐쇄성",1.0,1.0,2022,서울,질병,2.0
S62640,"기타 손가락의 원위지골 골절, 폐쇄성",1.0,1.0,2022,서울,질병,2.0
S62641,"기타 손가락의 원위지골 골절, 개방성",1.0,0.0,2022,서울,질병,1.0
S6359,손목의 상세불명 부분의 염좌 및 긴장,0.0,1.0,2022,서울,질병,1.0
S700,엉덩이의 타박상,1.0,2.0,2022,서울,질병,3.0
S720,대퇴골 경부의 골절,0.0,1.0,2022,서울,질병,1.0
S72060,"대퇴골 경부바닥의 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S72080,"기타 대퇴골 경부 부분의 골절, 폐쇄성",26.0,48.0,2022,서울,질병,74.0
S72090,"대퇴골 경부의 상세불명 부분의 골절, 폐쇄성",1.0,1.0,2022,서울,질병,2.0
S72120,"대퇴골전자간골절, 폐쇄성",10.0,40.0,2022,서울,질병,50.0
S72190,"대퇴골전자부의 상세불명 골절, 폐쇄성",3.0,3.0,2022,서울,질병,6.0
S7220,"전자하골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S7230,"대퇴골 몸통의 골절, 폐쇄성",1.0,3.0,2022,서울,질병,4.0
S7240,"대퇴골 하단의 골절, 폐쇄성",3.0,9.0,2022,서울,질병,12.0
S7290,"대퇴골의 상세불명 부분의 골절, 폐쇄성",2.0,0.0,2022,서울,질병,2.0
S730,고관절의 탈구,0.0,2.0,2022,서울,질병,2.0
S7319,고관절의 상세불명 부위의 염좌 및 긴장,1.0,0.0,2022,서울,질병,1.0
S781,엉덩이과 무릎 사이 부위의 외상성 절단,0.0,1.0,2022,서울,질병,1.0
S800,무릎의 타박상,0.0,2.0,2022,서울,질병,2.0
S809,아래다리의 상세불명 표재성 손상,0.0,1.0,2022,서울,질병,1.0
S810,무릎의 열린상처,2.0,4.0,2022,서울,질병,6.0
S817,아래다리의 다발성 열린상처,0.0,1.0,2022,서울,질병,1.0
S818,아래다리의 기타 부분의 열린상처,2.0,1.0,2022,서울,질병,3.0
S8200,"무릎뼈의 골절, 폐쇄성",4.0,10.0,2022,서울,질병,14.0
S82180,"경골 상단의 기타 골절, 폐쇄성",2.0,2.0,2022,서울,질병,4.0
S82181,"경골 상단의 기타 골절, 개방성",1.0,0.0,2022,서울,질병,1.0
S82220,"비골골절(모든 부분)을 동반한 경골 몸통의 골절, 폐쇄성",2.0,2.0,2022,서울,질병,4.0
S82280,"경골 몸통의 기타 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S82320,"비골 골절(모든 부분)을 동반한 경골 하단의 골절, 폐쇄성",7.0,7.0,2022,서울,질병,14.0
S82380,"기타 경골 하단의 골절, 폐쇄성",1.0,2.0,2022,서울,질병,3.0
S82381,"기타 경골 하단의 골절, 개방성",0.0,1.0,2022,서울,질병,1.0
S82420,"비골 상단의 골절, 폐쇄성",2.0,1.0,2022,서울,질병,3.0
S82430,"비골 몸통의 골절, 폐쇄성",0.0,2.0,2022,서울,질병,2.0
S8260,"외측복사의 골절의 골절, 폐쇄성",2.0,6.0,2022,서울,질병,8.0
S82820,"양측 복사 골절, 발목, 폐쇄성",3.0,10.0,2022,서울,질병,13.0
S82830,"삼복사 골절, 발목, 폐쇄성",8.0,5.0,2022,서울,질병,13.0
S82880,"아래다리의 기타 부분의 골절, 폐쇄성",0.0,1.0,2022,서울,질병,1.0
S831,무릎의 탈구,0.0,1.0,2022,서울,질병,1.0
S8320,내측반달연골의 찢김,0.0,3.0,2022,서울,질병,3.0
S8321,외측반달연골의 찢김,0.0,2.0,2022,서울,질병,2.0
S8322,내측 및 외측 반달연골의 찢김,1.0,1.0,2022,서울,질병,2.0
S833,현존 무릎관절연골의 찢김,0.0,1.0,2022,서울,질병,1.0
S8341,내측측부인대의 염좌 및 긴장,0.0,1.0,2022,서울,질병,1.0
S8350,전십자인대의 염좌 및 긴장,1.0,0.0,2022,서울,질병,1.0
S8352,전십자인대의 파열,1.0,2.0,2022,서울,질병,3.0
S8359,상세불명의 십자인대의 염좌 및 긴장,0.0,1.0,2022,서울,질병,1.0
S8608,"아킬레스힘줄의 손상, 기타 및 상세불명의 손상",0.0,1.0,2022,서울,질병,1.0
S8628,"아래다리 부위의 전근육군의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상",1.0,0.0,2022,서울,질병,1.0
S8680,"아래다리 부위의 기타 근육 및 힘줄의 손상, 열상",0.0,1.0,2022,서울,질병,1.0
S903,발의 기타 및 상세불명 부분의 타박상,1.0,0.0,2022,서울,질병,1.0
S911,발톱의 손상이 없는 발가락의 열린상처,1.0,0.0,2022,서울,질병,1.0
S913,발의 기타 부분의 열린상처,2.0,0.0,2022,서울,질병,2.0
S9200,"종골의 골절, 폐쇄성",3.0,9.0,2022,서울,질병,12.0
S9230,"중족골의 골절, 폐쇄성",3.0,10.0,2022,서울,질병,13.0
S9250,"기타 발가락의 골절, 폐쇄성",4.0,1.0,2022,서울,질병,5.0
S930,발목관절의 탈구,1.0,0.0,2022,서울,질병,1.0
S9310,중족지골(관절)의 탈구,0.0,1.0,2022,서울,질병,1.0
S932,발목 및 발 부위의 인대의 파열,0.0,1.0,2022,서울,질병,1.0
S9340,발목 삼각(인대)의 염좌 및 긴장,0.0,1.0,2022,서울,질병,1.0
S9341,종골비골(인대)의 염좌 및 긴장,0.0,1.0,2022,서울,질병,1.0
S9348,발목의 기타 부분의 염좌 및 긴장,0.0,1.0,2022,서울,질병,1.0
S9349,발목의 상세불명 부분의 염좌 및 긴장,1.0,0.0,2022,서울,질병,1.0
