년도,지역,분류,명칭,코드,구분,비용,최저비용,최고비용,치료재료대포함여부,약제비포함여부,특이사항,대분류,중분류,소분류
2023,대전,행위료,경부혈관-조영제 주입 전·후 촬영 판독-촬영료& 판독료 등,RMHI236+RMHJ236,,536635.0,521170,552100,N,N,전송비용(금액) 포함 & 조영제 별도산정 급여 인정기준 외 실시한 경우 비급여 (테슬러장비별 금액상이),,,
2023,대전,행위료,도수치료,FZ00400,,60000.0,,,,,,,,
2023,대전,행위료,증식치료 사지관절부위,FZ01301,,50000.0,,,,,,,,
2023,대전,행위료,증식치료 척추부위,FZ01302,,50000.0,,,,,,,,
2023,대전,행위료,언어치료,SZ03402-SZ03401,,17500.0,10000,25000,,,,,,
2023,대전,행위료,비침습적 무통증 신호요법,FZ02200,,100000.0,,,,,,,,
2023,대전,행위료,안구운동 민감소실 및 재처리요법,NZ005,,150000.0,,,,,,,,
2023,대전,행위료,하지정맥류 고주파정맥내막폐쇄술 [양측],HZGS00100B,,1300000.0,,,N,,,,,
2023,대전,행위료,하지정맥류 고주파정맥내막폐쇄술 [편측],HZGS00100A,,800000.0,,,N,,,,,
2023,대전,행위료,레이저정맥폐쇄술[유도료 포함],OZ304,,1000000.0,,,Y,,,,,
2023,대전,제증명수수료,영문 등 외국어 일반진단서,AQA02201,,15000.0,,,,,,,,
2023,대전,제증명수수료,일반진단서,AQA01601,,10000.0,,,,,,,,
2023,대전,제증명수수료,근로능력평가용진단서(1부),AQA02801,,10000.0,,,,,,,,
2023,대전,제증명수수료,일반 채용신체검사서(1부),AW400602,,30000.0,,,,,,,,
2023,대전,제증명수수료,상해 진단서(3주미만),AQA01001,,50000.0,,,,,,,,
2023,대전,제증명수수료,상해 진단서(3주이상),AQA01003,,100000.0,,,,,,,,
2023,대전,제증명수수료,사망진단서,AQA00501,,10000.0,,,,,,,,
2023,대전,제증명수수료,사체검안서,AQA00801,,30000.0,,,,,,,,
2023,대전,제증명수수료,사산(사태)증명서,AQA00701,,2000.0,,,,,,,,
2023,대전,제증명수수료,장애진단서,AQA02002,,15000.0,,,,,,,,
2023,대전,제증명수수료,장애정도 심사용 진단서(신체적장애),AQA01301,,15000.0,,,,,,,,
2023,대전,제증명수수료,장애정도 심사용 진단서(정신적장애),AQA01304,,40000.0,,,,,,,,
2023,대전,제증명수수료,후유 장애 진단서 (1부),AQA02701,,100000.0,,,,,,,,
2023,대전,제증명수수료,병사용 진단서,AQA00301,,20000.0,,,,,,,,
2023,대전,제증명수수료,입퇴원확인서,AQA01701,,3000.0,,,,,,,,
2023,대전,제증명수수료,통원확인서[병명 미기재],AQA02601,,1000.0,,,,,,,,
2023,대전,제증명수수료,통원확인서[병명 기재],AQA02602,,3000.0,,,,,,,,
2023,대전,제증명수수료,진료확인서 [1부],AQA02401,,3000.0,,,,,,,,
2023,대전,제증명수수료,국민연금장애심사용 진단서,AQA00101,,6000.0,,,,,,,,
2023,대전,제증명수수료,진료기록영상(CD)-PACS영상(COPY),AQF00101,,5000.0,,,,,,,,
2023,대전,제증명수수료,진료기록사본 매당 (기본5부) ,AQB00101,,1000.0,,,,,,,,
2023,대전,제증명수수료,"진료기록사본(6매이상, 매당)",AQB00102,,100.0,,,,,,,,
2023,대전,제증명수수료,향후 진료비추정서(천만원미만),AQA02301,,50000.0,,,,,,,,
2023,대전,제증명수수료,향후 진료비추정서(천만원이상),AQA02303,,100000.0,,,,,,,,
2023,대전,제증명수수료,제증명료 사본,AQW01200,,1000.0,,,,,,,,
2023,대전,제증명수수료,장애자증명서(1부),AQA01901,,1000.0,,,,,,,,
2023,대전,행위료,체외충격파치료[근골격계질환],HZRM00200,,105000.0,70000,140000,,,,,,
2023,대전,행위료,경피적 경막외강 신경성형술,SZ634,,1338624.0,,,,,재료대 포함,,,
2023,대전,행위료,경피적 풍선확장 경막외강 신경성형,SZ6410000,,1092000.0,,,,,재료대 포함,,,
2023,대전,행위료,크라운-Zirconia,atACT000009,,550000.0,,,,,,,,
2023,대전,행위료,입원료(1인실:병실차액),A2Z00201,,70000.0,,,,,호스피스병동,,,
2023,대전,행위료,입원료(특별병실:병실차액),A2Z0010101,,150000.0,,,,,,,,
2023,대전,행위료,1인실,A2Z0010202,,183880.0,,,,,,,,
2023,대전,행위료,특실,A2Z0010102,,259490.0,237590,281390,,,,,,
2023,대전,행위료,입원료(1인실:병실차액)-1세미만,A2Z0010209,,201390.0,,,,,,,,
2023,대전,행위료,세포병리검사-액상세포검사(자궁질세포병리검사),PWC5624,,46890.0,,,,,,,,
2023,대전,행위료,눈의계측검사(편측)레이저 간섭계 이용,SE7801,,50000.0,,,,,,,,
2023,대전,행위료,Nicotine 정량,LZW0046,,7305.0,,,,,,,,
2023,대전,행위료,신체검사용 약물(마약)검사 [COC] 코카인,LZ00103,,6000.0,,,,,,,,
2023,대전,행위료,올리고머화 아밀로이드베타,LZW0061,,93070.0,,,,,,,,
2023,대전,행위료,신체검사용 약물(마약)검사 [THC] 대마,LZ00106,,6000.0,,,,,,,,
2023,대전,행위료,신체검사용 약물(마약)검사 [OPI] 아편,LZ00105,,6000.0,,,,,,,,
2023,대전,행위료,TBPE(신체검사용 약물(마약)검사),LXL91316,,6000.0,,,,,,,,
2023,대전,행위료,신체검사용 약물(마약)검사 [MET] 필로폰,LZ00104,,6000.0,,,,,,,,
2023,대전,행위료,인플루엔자바이러스 A&B  PCR [실시간 중합효소연쇄반응],LWCZ996,,48401.0,,,,,,,,
2023,대전,행위료,Chromosomal(양수),LWZ0014,,443540.0,,,,,,,,
2023,대전,행위료,호흡기바이러스 PCR 15종,LWCZ994,,40275.0,,,,,,,,
2023,대전,행위료,SARS-CoV-2 항원검사[일반면역검사]-간이검사,LZ01000,,25000.0,,,,,,,,
2023,대전,행위료,신경인지기능검사-전두엽 및 고위인지기능검사-카테고리검사,FZ057,,22675.0,,,,,수가종료,,,
2023,대전,행위료,신경인지기능검사-지각 및 시공간능력검사-구성능력검사,FZ046,,20000.0,,,,,수가 종료 (별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-지각 및 시공간능력검사-인식력검사[시각],FZ051,,22750.0,,,,,(별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-지각 및 시공간능력검사-좌-우 구분검사,FZ045,,20000.0,,,,,수가종료 (별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-각성도 및 주의력검사-경계력검사 [시각],FZ021,,25000.0,,,,,(별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-각성도 및 주의력검사-경계력검사[청각],FZ022,,25000.0,,,,,수가 종료 (별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-각성도 및 주의력검사-기호잇기검사,FZ024,,15000.0,,,,,(별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-각성도 및 주의력검사-무시증후군검사,FZ023,,25000.0,,,,,수가종료,,,
2023,대전,행위료,신경인지기능검사-각성도 및 주의력검사-숫자-기호바꾸기검사,FZ025,,15000.0,,,,,수가종료,,,
2023,대전,행위료,신경인지기능검사-각성도 및 주의력검사-연속수행력검사 [시각],FZ011,,30000.0,,,,,수가종료 (별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-각성도 및 주의력검사-연속수행력검사 [청각],FZ012,,30000.0,,,,,(별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-감각운동협응검사-손잡이검사,FZ055,,13000.0,,,,,수가종료 (별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-전두엽 및 고위인지기능검사-실행증검사,FZ064,,18000.0,,,,,수가종료,,,
2023,대전,행위료,신경인지기능검사-전두엽 및 고위인지기능검사-스트룹검사,FZ060,,20000.0,,,,,(별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-전두엽 및 고위인지기능검사-보속성검사,FZ063,,18000.0,,,,,수가종료(별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-전두엽 및 고위인지기능검사-논리적 사고력검사,FZ056,,25000.0,,,,,수가종료 (별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-언어능력검사-성인 진단적 이해력검사,FZ039,,20000.0,,,,,수가종료 (별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-언어능력검사-보스톤 사물이름대기검사,FZ041,,30000.0,,,,,수가종료 (별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-언어능력검사-단어 유창성검사,FZ040,,15000.0,,,,,(별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-기억력검사-홉킨스 언어학습검사,FZ034,,35000.0,,,,,수가종료,,,
2023,대전,행위료,신경인지기능검사-기억력검사-캘리포니아 언어학습검사,FZ033,,25000.0,,,,,(별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-기억력검사-자서전적 기억평가면접,FZ036,,30000.0,,,,,,,,
2023,대전,행위료,신경인지기능검사-기억력검사-웩슬러 기억 평정척도,FZ037,,45363.0,,,,,(별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-기억력검사-단기기억력검사[시각],FZ031,,25000.0,,,,,(별표)신경인지 기능검사 반영,,,
2023,대전,행위료,신경인지기능검사-기억력검사-단기기억력검사,FZ032,,25000.0,,,,,(별표)신경인지 기능검사 반영,,,
2023,대전,행위료,안과/인공수정체도수검사 IOL Master(편측),SZ04000A,,50000.0,,,,,,,,
2023,대전,행위료,(정밀)체성분 분석검사,SZ05300,,15000.0,,,,,,,,
2023,대전,행위료,항MAG항체,LWZ0004,,26333.0,,,,,,,,
2023,대전,행위료,인유두종바이러스 유전자형 검사[DNA Microarray 법],C5959,,55150.0,,,,,급여 인정기준 외 실시한 경우 비급여,,,
2023,대전,행위료,"유전자 돌연변이검사[기타 검사]-유전자명별-JAK2 유전자, V617F 돌연변이[대립유전자특이중합효소연쇄반응법]",CZ818,,19984.0,,,,,,,,
2023,대전,행위료,중합효소연쇄반응-HPV(인유두종바이러스),C5956,,32820.0,,,,,급여 인정기준 외 실시한 경우 비급여,,,
2023,대전,행위료,요천추-흉추와 동시 촬영-조영제 주입 전·후 촬영판독,HE213,,705000.0,,,,,조영제 별도산정 급여 인정기준 외 실시한 경우 비급여,,,
2023,대전,행위료,"척추강-경추, 흉추, 요천추와 동시 촬영-조영제 주입 전·후 촬영판독",HE214,,705000.0,,,,,조영제 별도산정 급여 인정기준 외 실시한 경우 비급여,,,
2023,대전,행위료,프리베나 13주(폐렴구균)  0.5ml/vial (한국화이자),MPVENAR13,,90000.0,,,,,,,,
2023,대전,행위료,전산화 인지재활치료 ,FZ01600,,35000.0,,,,,,,,
2023,대전,행위료,균형훈련,FZ00200,,8000.0,,,,,,,,
2023,대전,행위료,균형검사,FZ00100,,10000.0,,,,,,,,
2023,대전,행위료,광치료,GZ00700,,15000.0,,,,,,,,
2023,대전,행위료,시아노아크릴레이트를 이용한 복재정맥 폐색술(유도료 포함) [편측],HZOZ00303,,1000000.0,,,N,,,,,
2023,대전,행위료,여드름 치료(대),HZDE02301,,10000.0,,,,,부가가치세 별도,,,
2023,대전,행위료,여드름 치료(소),HZDE02303,,3000.0,,,,,부가가치세 별도,,,
2023,대전,행위료,여드름 치료(중),HZDE02302,,5000.0,,,,,부가가치세 별도,,,
2023,대전,행위료,메조테라피 (mesotherapy) 1회당,HZFM00100,,14000.0,,,,,,,,
2023,대전,행위료,박피술 [화학] [대],HZDE01901,,100000.0,,,,,,,,
2023,대전,행위료,박피술 [화학] [소],HZDE01903,,30000.0,,,,,,,,
2023,대전,행위료,박피술 [화학] [중],HZDE01902,,50000.0,,,,,,,,
2023,대전,행위료,사마귀제거 [대]사마귀 3개 이상인 경우 산정,HZDE02201,,10000.0,,,,,,,,
2023,대전,행위료,사마귀제거 [소]사마귀 3개 미만인 경우 산정,HZDE02202,,5000.0,,,,,,,,
2023,대전,행위료,"기미,주근깨,점 제거술[대]-Size 0.4cm 이상",HZDE00101,,30000.0,,,,,부가가치세 별도,,,
2023,대전,행위료,"기미,주근깨,점 제거술[소]-Size 0.2cm 이하",HZDE00103,,10000.0,,,,,부가가치세 별도,,,
2023,대전,행위료,"기미,주근깨,점 제거술[소]-Size 0.3cm",HZDE00102,,20000.0,,,,,부가가치세 별도,,,
2023,대전,행위료,IPL (얼굴전체) - 비급여,HZDE00501,,300000.0,,,,,부가가치세 별도,,,
2023,대전,행위료,IPL (이마제외 얼굴전체) - 비급여,HZDE00502,,200000.0,,,,,부가가치세 별도,,,
2023,대전,행위료,IPL (코주변만) - 비급여,HZDE00503,,100000.0,,,,,부가가치세 별도,,,
2023,대전,행위료,IPL (허벅지 양측-제모) - 비급여,HZDE01400B,,300000.0,,,,,수가종료  부가가치세별도,,,
2023,대전,행위료,Bleomycin 병변내 주입(대)-비급여,HZDE02001,,10000.0,,,,,,,,
2023,대전,행위료,Bleomycin 병변내 주입(소)-비급여,HZDE02101,,5000.0,,,,,,,,
2023,대전,행위료,풍선확장 기능을 포함한 경막외강 내 유착부위 박리시술,HZNS00700,,938624.0,,,,,재료대 포함,,,
2023,대전,행위료,추간판내고주파열치료술(IDET),HZOS00200,,2297688.0,,,,,재료대 포함 (재료대:1597688원),,,
2023,대전,행위료,추간판내고주파열응고술(Nucleoplasty),HZOS00100,,2297688.0,,,,,재료대 포함 ( 재료대-->1597688원),,,
2023,대전,행위료,코골음성형술 [단순]비급여(구개수/구개만실시),HZEN00501,,200000.0,,,,,,,,
2023,대전,행위료,코골음성형술 [복잡]비급여(구개수/구개[인두포함,HZEN00502,,400000.0,,,,,,,,
2023,대전,행위료,음경 이물질 제거술 B,HZUR00502,,1500000.0,,,,,,,,
2023,대전,행위료,음경 이물질 제거술 C(flap 또는 graft를 한 경우에,HZUR00503,,2000000.0,,,,,,,,
2023,대전,행위료,음경바셀린종제거술 [대],HZUR00601,,700000.0,,,,,,,,
2023,대전,행위료,음경바셀린종제거술 [소],HZUR00602,,400000.0,,,,,,,,
2023,대전,행위료,음경보형물 교정술,HZUR00700,,1000000.0,,,,,,,,
2023,대전,행위료,음경보형물 삽입술 A(굽은형 보형물),HZUR00801,,1500000.0,,,,,,,,
2023,대전,행위료,음경보형물 삽입술 B(팽창형(2-piece)인 경우에 산정,HZUR00802,,1500000.0,,,,,,,,
2023,대전,행위료,음경보형물 삽입술 C(팽창형(3-piece)인 경우에 산정,HZUR00803,,4000000.0,,,,,,,,
2023,대전,행위료,음경주사 Test-비급여,HZUR00900,,5000.0,,,,,,,,
2023,대전,행위료,음경확대술(이백만)-비급여,HZUR01001,,2000000.0,,,,,,,,
2023,대전,행위료,3MIX(Papa+Regi+Car20ug),HZUR00100,,20000.0,,,,,,,,
2023,대전,행위료,정관복원술(오십만)-비급여,HZUR01200,,500000.0,,,,,수가종료,,,
2023,대전,행위료,정관절제술 [결찰술],HZUR01300,,200000.0,,,,,,,,
2023,대전,행위료,음경 이물질 제거술 A,HZUR00501,,1000000.0,,,,,,,,
2023,대전,행위료,포경수술(환상절개) 비급여,HZUR01801,,200000.0,,,,,,,,
2023,대전,행위료,포경수술(배면절개) 비급여,HZUR01800,,150000.0,,,,,,,,
2023,대전,행위료,파라핀 제거술 C(침범범위가 total 인 경우에 산정,HZUR01703,,1500000.0,,,,,,,,
2023,대전,행위료,파라핀 제거술 B(침범범위가 1/2 인 경우에 산정,HZUR01702,,1000000.0,,,,,,,,
2023,대전,행위료,파라핀 제거술 A(침범범위가 proximal 인 경우 산정,HZUR01701,,600000.0,,,,,,,,
2023,대전,행위료,굴곡음경교정 수술(백만)-비급여,HZUR00300,,1000000.0,,,,,,,,
2023,대전,행위료,조루증 수술(오십만)-비급여,HZUR01400,,500000.0,,,,,,,,
2023,대전,행위료,고환삽입술-비급여,HZUR00200,,500000.0,,,,,,,,
2023,대전,행위료,조루증 수술-음경배부신경차단술(구십만)-비급여,HZUR01500,,900000.0,,,,,,,,
2023,대전,행위료,소음순절제술(성형목적),HZOG00400,,50000.0,,,,,,,,
2023,대전,행위료,자궁내장치 [IUD] 재료대 별도산정,HZOG00800,,30000.0,,,,,,,,
2023,대전,행위료,질 및 회음부 성형술 [소],HZOG01003,,400000.0,,,,,,,,
2023,대전,행위료,질 및 회음부 성형술 [대] 비급여,HZOG01001,,500000.0,,,,,,,,
2023,대전,행위료,(비급여) 미레나 삽입술,HZOG00200,,90000.0,,,,,,,,
2023,대전,행위료,(비급여) 난관 결찰술,HZOG00100,,300000.0,,,,,,,,
2023,대전,행위료,충수절제술 비급여(Incidental Appendectomy),HZOG01100,,100000.0,,,,,수가종료,,,
2023,대전,행위료,"보호자식대(일반식,1식)",WZ00100,,6000.0,,,,,,,,
2023,대전,행위료,"보호자식대(공기밥,1개)",WZ00200,,1000.0,,,,,,,,
2023,대전,행위료,"CAD-CAM Ceramic crown,임플란트용(simple), G 캐드캠 세라믹 크라운,임플란트용(단순)",JP0117G,,700000.0,,,Y,,,,,
