년도,지역,순위,질병코드,상병명,실인원,진료과
2022,서울,15,C63,기타 및 상세불명의 남성생식기관의 악성 신생물,1,완화의료사업실
2022,서울,15,C68,기타 및 상세불명의 비뇨기관의 악성 신생물,1,완화의료사업실
2022,서울,15,C48,후복막 및 복막의 악성 신생물,1,완화의료사업실
2022,서울,15,C79,기타 및 상세불명 부위의 이차성 악성 신생물,1,완화의료사업실
2022,서울,1,K40,사타구니탈장,200,외과
2022,서울,2,K80,담석증,172,외과
2022,서울,3,I83,하지의 정맥류,118,외과
2022,서울,4,C22,간 및 간내 담관의 악성 신생물,96,외과
2022,서울,5,C16,위의 악성 신생물,79,외과
2022,서울,6,N18,만성 신장병,65,외과
2022,서울,7,C18,결장의 악성 신생물,59,외과
2022,서울,8,K81,담낭염,55,외과
2022,서울,9,K35,급성 충수염,53,외과
2022,서울,10,K91,달리 분류되지 않은 소화계통의 처치후 장애,45,외과
2022,서울,11,K64,치핵 및 항문주위정맥혈전증,43,외과
2022,서울,12,K56,탈장이 없는 마비성 장폐색증 및 장폐색,42,외과
2022,서울,13,C50,유방의 악성 신생물,25,외과
2022,서울,14,C20,직장의 악성 신생물,22,외과
2022,서울,15,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증",20,외과
2022,서울,16,K57,장의 게실병,19,외과
2022,서울,17,T81,달리 분류되지 않은 처치의 합병증,17,외과
2022,서울,17,C78,호흡 및 소화기관의 이차성 악성 신생물,17,외과
2022,서울,19,D17,양성 지방종성 신생물,15,외과
2022,서울,19,K43,복벽탈장,15,외과
2022,서울,1,J32,만성 부비동염,82,이비인후과
2022,서울,2,J38,달리 분류되지 않은 성대 및 후두의 질환,74,이비인후과
2022,서울,3,H90,전음성 및 감각신경성 청력소실,73,이비인후과
2022,서울,4,H66,화농성 및 상세불명의 중이염,52,이비인후과
2022,서울,5,H81,전정기능의 장애,26,이비인후과
2022,서울,6,H91,기타 청력소실,23,이비인후과
2022,서울,7,H65,비화농성 중이염,19,이비인후과
2022,서울,8,J34,코 및 비동의 기타 장애,16,이비인후과
2022,서울,9,C73,갑상선의 악성 신생물,15,이비인후과
2022,서울,9,D11,주침샘의 양성 신생물,15,이비인후과
2022,서울,11,G51,안면신경장애,14,이비인후과
2022,서울,12,K11,침샘의 질환,12,이비인후과
2022,서울,13,J36,편도주위농양,11,이비인후과
2022,서울,14,D10,입 및 인두의 양성 신생물,9,이비인후과
2022,서울,15,J95,달리 분류되지 않은 처치후 호흡장애,8,이비인후과
2022,서울,15,S02,두개골 및 안면골의 골절,8,이비인후과
2022,서울,15,C32,후두의 악성 신생물,8,이비인후과
2022,서울,18,K13,입술 및 구강점막의 기타 질환,7,이비인후과
2022,서울,19,D34,갑상선의 양성 신생물,6,이비인후과
2022,서울,19,D14,중이 및 호흡계통의 양성 신생물,6,이비인후과
2022,서울,19,D17,양성 지방종성 신생물,6,이비인후과
2022,서울,19,M95,근골격계통 및 결합조직의 기타 후천성 변형,6,이비인후과
2022,서울,1,G81,편마비,73,재활의학과
2022,서울,2,Z50,재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,43,재활의학과
2022,서울,3,G82,하반신마비 및 사지마비,40,재활의학과
2022,서울,4,R26,보행과 이동의 이상,15,재활의학과
2022,서울,5,S72,대퇴골의 골절,14,재활의학과
2022,서울,6,I63,뇌경색증,7,재활의학과
2022,서울,6,J96,달리 분류되지 않은 호흡부전,7,재활의학과
2022,서울,8,M51,기타 추간판장애,4,재활의학과
2022,서울,9,G90,자율신경계통의 장애,3,재활의학과
2022,서울,9,S06,두개내손상,3,재활의학과
2022,서울,9,G20,파킨슨병,3,재활의학과
2022,서울,9,M48,기타 척추병증,3,재활의학과
2022,서울,13,I61,뇌내출혈,2,재활의학과
2022,서울,13,G61,염증성 다발신경병증,2,재활의학과
2022,서울,13,M00,화농성 관절염,2,재활의학과
2022,서울,13,M17,무릎관절증,2,재활의학과
2022,서울,13,G83,기타 마비증후군,2,재활의학과
2022,서울,13,L89,욕창궤양 및 압박부위,2,재활의학과
2022,서울,13,I62,기타 비외상성 두개내출혈,2,재활의학과
2022,서울,20,T84,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증",1,재활의학과
2022,서울,20,S78,엉덩이 및 대퇴의 외상성 절단,1,재활의학과
2022,서울,20,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",1,재활의학과
2022,서울,20,J18,상세불명 병원체의 폐렴,1,재활의학과
2022,서울,20,R47,달리 분류되지 않은 언어장애,1,재활의학과
2022,서울,20,M54,등통증,1,재활의학과
2022,서울,20,G12,척수성 근위축 및 관련 증후군,1,재활의학과
2022,서울,20,S32,요추 및 골반의 골절,1,재활의학과
2022,서울,20,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,1,재활의학과
2022,서울,20,G95,척수의 기타 질환,1,재활의학과
2022,서울,1,F20,조현병,85,정신과
2022,서울,2,F10,알코올사용에 의한 정신 및 행동 장애,26,정신과
2022,서울,3,F31,양극성 정동장애,14,정신과
2022,서울,4,F25,조현정동장애,7,정신과
2022,서울,4,F32,우울에피소드,7,정신과
2022,서울,6,F43,심한 스트레스에 대한 반응 및 적응장애,6,정신과
2022,서울,6,F03,상세불명의 치매,6,정신과
2022,서울,6,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",6,정신과
2022,서울,9,F33,재발성 우울장애,5,정신과
2022,서울,10,F22,지속성 망상장애,4,정신과
2022,서울,11,G30,알츠하이머병,3,정신과
2022,서울,12,F05,알코올 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망,2,정신과
2022,서울,12,F34,지속성 기분[정동]장애,2,정신과
2022,서울,12,F29,상세불명의 비기질성 정신병,2,정신과
2022,서울,15,G20,파킨슨병,1,정신과
2022,서울,15,F79,상세불명의 정신지체,1,정신과
2022,서울,15,F44,해리[전환]장애,1,정신과
2022,서울,15,F70,경도 정신지체,1,정신과
2022,서울,15,F84,전반발달장애,1,정신과
2022,서울,15,G47,수면장애,1,정신과
2022,서울,1,M17,무릎관절증,424,정형외과
2022,서울,2,M75,어깨병변,233,정형외과
2022,서울,3,M48,기타 척추병증,189,정형외과
2022,서울,4,S72,대퇴골의 골절,108,정형외과
2022,서울,5,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,80,정형외과
2022,서울,6,T84,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증",73,정형외과
2022,서울,7,S32,요추 및 골반의 골절,71,정형외과
2022,서울,8,E11,2형 당뇨병,68,정형외과
2022,서울,9,M96,달리 분류되지 않은 처치후 근골격장애,64,정형외과
2022,서울,10,S82,발목을 포함한 아래다리의 골절,41,정형외과
2022,서울,11,M23,무릎의 내부장애,36,정형외과
2022,서울,12,M20,손가락 및 발가락의 후천변형,33,정형외과
2022,서울,13,L03,연조직염,28,정형외과
2022,서울,14,M86,골수염,27,정형외과
2022,서울,15,M43,기타 변형성 등병증,26,정형외과
2022,서울,16,M19,기타 관절증,25,정형외과
2022,서울,16,S42,어깨 및 위팔의 골절,25,정형외과
2022,서울,18,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,16,정형외과
2022,서울,18,M16,고관절증,16,정형외과
2022,서울,20,S92,발목을 제외한 발의 골절,14,정형외과
2022,서울,20,G56,팔의 단일신경병증,14,정형외과
2022,서울,20,M71,기타 윤활낭병증,14,정형외과
2022,서울,1,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,33,치과
2022,서울,2,K08,치아 및 지지구조의 기타 장애,19,치과
2022,서울,3,K05,치은염 및 치주질환,5,치과
2022,서울,4,K02,치아우식,2,치과
2022,서울,5,J32,만성 부비동염,1,치과
2022,서울,5,K06,잇몸 및 무치성 치조융기의 기타 장애,1,치과
2022,서울,5,K14,혀의 질환,1,치과
2022,서울,5,K10,턱의 기타 질환,1,치과
2022,서울,1,L72,피부 및 피하조직의 모낭낭,8,피부과
2022,서울,2,D36,기타 및 상세불명 부위의 양성 신생물,2,피부과
2022,서울,2,D04,피부의 제자리암종,2,피부과
2022,서울,2,B00,헤르페스바이러스[단순헤르페스] 감염,2,피부과
2022,서울,5,D21,결합조직 및 기타 연조직의 기타 양성 신생물,1,피부과
2022,서울,5,L03,연조직염,1,피부과
2022,서울,5,D23,피부의 기타 양성 신생물,1,피부과
2022,서울,5,L26,탈락피부염,1,피부과
2022,서울,5,L51,다형홍반,1,피부과
2022,서울,5,L60,손발톱장애,1,피부과
2022,서울,5,C44,기타 피부의 악성 신생물,1,피부과
2022,서울,5,L40,건선,1,피부과
2022,서울,5,L27,내부로 섭취된 물질에 의한 피부염,1,피부과
2022,서울,1,J18,상세불명 병원체의 폐렴,111,호흡기내과
2022,서울,2,C34,기관지 및 폐의 악성 신생물,60,호흡기내과
2022,서울,3,J15,달리 분류되지 않은 세균성 폐렴,55,호흡기내과
2022,서울,3,J69,고체 및 액체에 의한 폐렴,55,호흡기내과
2022,서울,5,U07,U07의 응급사용,37,호흡기내과
2022,서울,6,J44,기타 만성 폐쇄성 폐질환,32,호흡기내과
2022,서울,7,J84,기타 간질성 폐질환,30,호흡기내과
2022,서울,8,J98,기타 호흡장애,28,호흡기내과
2022,서울,9,J96,달리 분류되지 않은 호흡부전,21,호흡기내과
2022,서울,10,J90,달리 분류되지 않은 흉막삼출액,18,호흡기내과
2022,서울,11,J12,달리 분류되지 않은 바이러스폐렴,16,호흡기내과
2022,서울,12,A15,세균학적 및 조직학적으로 확인된 호흡기결핵,13,호흡기내과
2022,서울,13,A31,기타 형태의 마이코박테리아에 의한 감염,11,호흡기내과
2022,서울,14,A16,세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵,8,호흡기내과
2022,서울,15,I26,폐색전증,6,호흡기내과
2022,서울,16,A41,기타 패혈증,5,호흡기내과
2022,서울,16,J85,폐 및 종격의 농양,5,호흡기내과
2022,서울,18,J47,기관지확장증,4,호흡기내과
2022,서울,18,R04,기도출혈,4,호흡기내과
2022,서울,20,J70,기타 외부요인에 의한 호흡기병태,3,호흡기내과
2022,서울,20,J93,기흉,3,호흡기내과
2022,서울,20,T88,달리 분류되지 않은 외과적 및 내과적 치료의 기타 합병증,3,호흡기내과
2022,서울,20,I46,심장정지,3,호흡기내과
2022,서울,1,C34,기관지 및 폐의 악성 신생물,94,흉부외과
2022,서울,2,J98,기타 호흡장애,70,흉부외과
2022,서울,3,I71,대동맥동맥류 및 박리,67,흉부외과
2022,서울,4,I25,만성 허혈심장병,52,흉부외과
2022,서울,5,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착,42,흉부외과
2022,서울,6,I70,죽상경화증,38,흉부외과
2022,서울,7,I20,협심증,32,흉부외과
2022,서울,7,I35,비류마티스성 대동맥판장애,32,흉부외과
2022,서울,9,J93,기흉,28,흉부외과
2022,서울,10,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증",24,흉부외과
2022,서울,11,I50,심부전,15,흉부외과
2022,서울,12,S22,"늑골, 흉골 및 흉추의 골절",10,흉부외과
2022,서울,13,S27,기타 및 상세불명의 흉곽내기관의 손상,9,흉부외과
2022,서울,13,Q23,대동맥판 및 승모판의 선천기형,9,흉부외과
2022,서울,15,I21,급성 심근경색증,7,흉부외과
2022,서울,15,C78,호흡 및 소화기관의 이차성 악성 신생물,7,흉부외과
2022,서울,17,I80,정맥염 및 혈전정맥염,6,흉부외과
2022,서울,17,I72,기타 동맥류 및 박리,6,흉부외과
2022,서울,19,R53,병감 및 피로,5,흉부외과
2022,서울,19,I34,비류마티스성 승모판장애,5,흉부외과
2022,서울,19,C15,식도의 악성 신생물,5,흉부외과
2023,광주,1,C34,기관지 및 폐의 악성 신생물,68,가정의학과
2023,광주,2,C22,간 및 간내 담관의 악성 신생물,49,가정의학과
2023,광주,3,C16,위의 악성 신생물,34,가정의학과
2023,광주,4,C18,결장의 악성 신생물,28,가정의학과
2023,광주,4,C25,췌장의 악성 신생물,28,가정의학과
2023,광주,6,C23,담낭의 악성 신생물,12,가정의학과
2023,광주,7,C67,방광의 악성 신생물,10,가정의학과
2023,광주,8,C20,직장의 악성 신생물,9,가정의학과
2023,광주,9,C61,전립선의 악성 신생물,8,가정의학과
2023,광주,10,C71,뇌의 악성 신생물,7,가정의학과
2023,광주,11,C15,식도의 악성 신생물,5,가정의학과
2023,광주,11,C64,신우를 제외한 신장의 악성 신생물,5,가정의학과
2023,광주,13,C83,비소포성 림프종,4,가정의학과
2023,광주,13,C24,담도의 기타 및 상세불명 부분의 악성 신생물,4,가정의학과
2023,광주,13,C66,요관의 악성 신생물,4,가정의학과
2023,광주,13,C19,직장구불결장접합부의 악성 신생물,4,가정의학과
2023,광주,17,C78,호흡 및 소화기관의 이차성 악성 신생물,3,가정의학과
2023,광주,17,C13,하인두의 악성 신생물,3,가정의학과
2023,광주,17,C50,유방의 악성 신생물,3,가정의학과
2023,광주,20,C02,혀의 기타 및 상세불명 부분의 악성 신생물,2,가정의학과
2023,광주,20,C17,소장의 악성 신생물,2,가정의학과
2023,광주,20,C53,자궁경부의 악성 신생물,2,가정의학과
2023,광주,20,C32,후두의 악성 신생물,2,가정의학과
2023,광주,20,C49,기타 결합조직 및 연조직의 악성 신생물,2,가정의학과
2023,광주,20,C73,갑상선의 악성 신생물,2,가정의학과
2023,광주,20,C79,기타 및 상세불명 부위의 이차성 악성 신생물,2,가정의학과
2023,광주,20,C70,수막의 악성 신생물,2,가정의학과
2023,광주,1,N39,비뇨계통의 기타 장애,15,감염내과
2023,광주,2,R50,기타 및 원인미상의 열,14,감염내과
2023,광주,3,N10,급성 세뇨관-간질신장염,12,감염내과
2023,광주,4,U07,U07의 응급사용,9,감염내과
2023,광주,5,A49,상세불명 부위의 세균감염,7,감염내과
2023,광주,6,N30,방광염,3,감염내과
2023,광주,6,J18,상세불명 병원체의 폐렴,3,감염내과
2023,광주,8,L03,연조직염,2,감염내과
2023,광주,8,J84,기타 간질성 폐질환,2,감염내과
2023,광주,8,J69,고체 및 액체에 의한 폐렴,2,감염내과
2023,광주,8,J11,바이러스가 확인되지 않은 인플루엔자,2,감염내과
2023,광주,8,B00,헤르페스바이러스[단순헤르페스] 감염,2,감염내과
2023,광주,8,B02,대상포진,2,감염내과
2023,광주,14,J15,달리 분류되지 않은 세균성 폐렴,1,감염내과
2023,광주,14,K80,담석증,1,감염내과
2023,광주,14,C16,위의 악성 신생물,1,감염내과
2023,광주,14,A41,기타 패혈증,1,감염내과
2023,광주,14,B34,상세불명 부위의 바이러스감염,1,감염내과
2023,광주,14,B95,다른 장에서 분류된 질환의 원인으로서의 연쇄알균 및 포도알균,1,감염내과
2023,광주,14,J21,급성 세기관지염,1,감염내과
2023,광주,14,I33,급성 및 아급성 심내막염,1,감염내과
2023,광주,1,E11,2형 당뇨병,78,내분비내과
2023,광주,2,D35,기타 및 상세불명의 내분비선의 양성 신생물,18,내분비내과
2023,광주,3,E14,상세불명의 당뇨병,3,내분비내과
2023,광주,4,E27,부신의 기타 장애,2,내분비내과
2023,광주,4,E23,뇌하수체의 기능저하 및 기타 장애,2,내분비내과
2023,광주,6,E05,갑상선독증[갑상선기능항진증],1,내분비내과
2023,광주,6,C18,결장의 악성 신생물,1,내분비내과
2023,광주,6,I79,"달리 분류된 질환에서의 동맥, 세동맥 및 모세혈관의 장애",1,내분비내과
2023,광주,6,E04,기타 비독성 고이터,1,내분비내과
2023,광주,6,E03,기타 갑상선기능저하증,1,내분비내과
2023,광주,6,I10,본태성(원발성) 고혈압,1,내분비내과
