진료년도,진료과목,주상병코드,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2023,재활의학과,E88,29 ,98 ,97 ,2363300 ,3779430 
2023,재활의학과,E89,21 ,50 ,42 ,878070 ,1638120 
2023,재활의학과,F00,11046 ,48802 ,607081 ,40256475160 ,53636875280 
2023,재활의학과,F01,524 ,3249 ,21746 ,1773827350 ,2307873340 
2023,재활의학과,F02,89 ,395 ,3381 ,305395170 ,383514760 
2023,재활의학과,F03,628 ,2164 ,32759 ,2222352840 ,2961004050 
2023,재활의학과,F05,76 ,324 ,1003 ,104768110 ,128252280 
2023,재활의학과,F06,847 ,2862 ,3921 ,214362130 ,310927270 
2023,재활의학과,F07,104 ,537 ,756 ,49572670 ,72419710 
2023,재활의학과,F09,3 ,19 ,19 ,273170 ,432670 
2023,재활의학과,F10,28 ,83 ,969 ,59460990 ,82376220 
2023,재활의학과,F13,1 ,6 ,6 ,194210 ,387910 
2023,재활의학과,F14,1 ,1 ,1 ,3130 ,28130 
2023,재활의학과,F20,78 ,301 ,1273 ,106215690 ,129530970 
2023,재활의학과,F22,3 ,6 ,89 ,7585510 ,10102100 
2023,재활의학과,F25,5 ,73 ,100 ,5037100 ,6230340 
2023,재활의학과,F28,1 ,3 ,3 ,121810 ,135110 
2023,재활의학과,F29,4 ,4 ,2 ,87060 ,108490 
2023,재활의학과,F30,2 ,3 ,45 ,5210630 ,6813260 
2023,재활의학과,F31,166 ,330 ,827 ,51922490 ,68391590 
2023,재활의학과,F32,468 ,903 ,2001 ,151603280 ,201589550 
2023,재활의학과,F33,12 ,24 ,403 ,32773250 ,43323290 
2023,재활의학과,F34,19 ,34 ,389 ,60178840 ,98663950 
2023,재활의학과,F38,5 ,7 ,7 ,161280 ,232010 
2023,재활의학과,F39,10 ,22 ,20 ,480230 ,761290 
2023,재활의학과,F40,11 ,24 ,24 ,346280 ,773980 
2023,재활의학과,F41,337 ,642 ,1332 ,85751130 ,105157430 
2023,재활의학과,F42,3 ,6 ,6 ,102780 ,160880 
2023,재활의학과,F43,49 ,154 ,489 ,6028380 ,9486980 
2023,재활의학과,F44,1 ,1 ,1 ,5510 ,30610 
2023,재활의학과,F45,41 ,74 ,98 ,6148880 ,7247140 
2023,재활의학과,F48,241 ,344 ,365 ,10505990 ,15810270 
2023,재활의학과,F50,177 ,618 ,639 ,38221910 ,47217460 
2023,재활의학과,F51,212 ,442 ,1030 ,65834400 ,82756360 
2023,재활의학과,F52,9 ,10 ,8 ,278160 ,401690 
2023,재활의학과,F54,8 ,13 ,12 ,337340 ,422320 
2023,재활의학과,F60,3 ,5 ,5 ,112640 ,229850 
2023,재활의학과,F62,3 ,4 ,4 ,79810 ,133810 
2023,재활의학과,F63,2 ,112 ,112 ,1005870 ,1987570 
2023,재활의학과,F66,3 ,97 ,97 ,1071440 ,1773940 
2023,재활의학과,F69,1 ,2 ,2 ,6740 ,13240 
2023,재활의학과,F70,174 ,1050 ,1049 ,20513580 ,38158360 
2023,재활의학과,F71,126 ,1061 ,1118 ,34081880 ,53959910 
2023,재활의학과,F72,72 ,860 ,852 ,20803550 ,32019710 
2023,재활의학과,F73,8 ,80 ,80 ,2198820 ,4141220 
2023,재활의학과,F78,42 ,576 ,583 ,13382980 ,20380040 
2023,재활의학과,F79,440 ,3178 ,3182 ,60643250 ,113489660 
2023,재활의학과,F80,778 ,5920 ,6027 ,102625250 ,169187780 
2023,재활의학과,F81,11 ,22 ,22 ,504790 ,1058330 
2023,재활의학과,F82,121 ,1903 ,2014 ,149579810 ,185045070 
2023,재활의학과,F83,18 ,841 ,841 ,27788590 ,36582030 
2023,재활의학과,F84,850 ,19960 ,20497 ,840989830 ,1023343230 
2023,재활의학과,F88,1 ,65 ,65 ,1566570 ,2606670 
2023,재활의학과,F89,103 ,1194 ,1200 ,39827390 ,56463740 
2023,재활의학과,F90,102 ,841 ,841 ,15492540 ,25738800 
2023,재활의학과,F91,6 ,28 ,66 ,3108650 ,4105390 
2023,재활의학과,F92,1 ,3 ,3 ,7650 ,12750 
2023,재활의학과,F93,3 ,4 ,4 ,136960 ,261660 
2023,재활의학과,F94,1 ,1 ,1 ,3120 ,28020 
2023,재활의학과,F95,12 ,30 ,30 ,205070 ,421670 
2023,재활의학과,F98,140 ,795 ,793 ,5112740 ,12112260 
2023,재활의학과,F99,5 ,21 ,73 ,20622270 ,21518000 
2023,재활의학과,G00,38 ,375 ,1030 ,222446450 ,262246410 
2023,재활의학과,G01,3 ,7 ,35 ,8838440 ,9626020 
2023,재활의학과,G02,3 ,4 ,28 ,2940980 ,3824020 
2023,재활의학과,G03,68 ,747 ,2747 ,444722670 ,558902670 
2023,재활의학과,G04,564 ,8210 ,31169 ,5379571050 ,6641918330 
2023,재활의학과,G05,39 ,445 ,1766 ,268003040 ,339230430 
2023,재활의학과,G06,211 ,1697 ,12602 ,2354070510 ,3061850260 
2023,재활의학과,G07,1 ,11 ,169 ,38894630 ,41244020 
2023,재활의학과,G08,2 ,6 ,6 ,251500 ,309900 
2023,재활의학과,G10,22 ,411 ,1079 ,75831790 ,90608510 
2023,재활의학과,G11,1184 ,30599 ,48861 ,4199333110 ,4859200090 
2023,재활의학과,G12,1716 ,27761 ,49097 ,6958041260 ,8017686240 
2023,재활의학과,G13,19 ,176 ,394 ,45038480 ,55977670 
2023,재활의학과,G14,413 ,2202 ,2713 ,104976390 ,161309460 
2023,재활의학과,G20,7944 ,118552 ,505945 ,52028812970 ,61306034270 
2023,재활의학과,G21,283 ,2185 ,9773 ,955789700 ,1243361720 
2023,재활의학과,G22,206 ,1249 ,5163 ,638158750 ,822867910 
2023,재활의학과,G23,527 ,7563 ,23271 ,2829425550 ,3403012460 
2023,재활의학과,G24,872 ,4141 ,4524 ,267505880 ,558604880 
2023,재활의학과,G25,538 ,1478 ,2739 ,189052480 ,258763290 
2023,재활의학과,G26,1 ,1 ,1 ,11440 ,22740 
2023,재활의학과,G30,557 ,2882 ,24164 ,1738543170 ,2297105040 
2023,재활의학과,G31,384 ,3650 ,6773 ,578278750 ,714318950 
2023,재활의학과,G32,23 ,213 ,713 ,123237890 ,158636050 
2023,재활의학과,G35,137 ,2992 ,6442 ,659144900 ,767467150 
2023,재활의학과,G36,225 ,4353 ,15561 ,2642764270 ,3046269510 
2023,재활의학과,G37,441 ,5267 ,17982 ,2614218040 ,3420845140 
2023,재활의학과,G40,1755 ,42262 ,51460 ,4185003970 ,4803830800 
2023,재활의학과,G41,467 ,9678 ,21514 ,2902617080 ,3333950240 
2023,재활의학과,G43,435 ,960 ,978 ,24410790 ,41226930 
2023,재활의학과,G44,828 ,2001 ,2379 ,84813190 ,156390340 
2023,재활의학과,G45,392 ,1396 ,4695 ,478631720 ,641758270 
2023,재활의학과,G46,216 ,843 ,3089 ,289969310 ,387070910 
2023,재활의학과,G47,1431 ,3376 ,4174 ,149282360 ,199174560 
2023,재활의학과,G50,184 ,634 ,777 ,42463870 ,62237790 
2023,재활의학과,G51,5381 ,43489 ,43361 ,685390630 ,1320761720 
2023,재활의학과,G52,130 ,490 ,558 ,25143970 ,43332250 
2023,재활의학과,G53,520 ,2361 ,2751 ,104589470 ,168482580 
2023,재활의학과,G54,2001 ,10156 ,12939 ,597690400 ,950145810 
2023,재활의학과,G55,2497 ,8188 ,9810 ,435595420 ,821355700 
2023,재활의학과,G56,11114 ,26164 ,26480 ,1391654480 ,2609181060 
2023,재활의학과,G57,1785 ,6653 ,8184 ,333336430 ,552114330 
2023,재활의학과,G58,494 ,1307 ,1357 ,44990530 ,95271860 
2023,재활의학과,G59,27 ,86 ,86 ,3589710 ,7417710 
2023,재활의학과,G60,423 ,3736 ,4239 ,197805790 ,243677530 
2023,재활의학과,G61,1259 ,17378 ,67573 ,10661422670 ,12394965880 
2023,재활의학과,G62,3838 ,14874 ,17843 ,866904950 ,1457640200 
2023,재활의학과,G63,1811 ,6952 ,8447 ,421027000 ,678001960 
2023,재활의학과,G64,454 ,1367 ,1413 ,51154620 ,88032990 
2023,재활의학과,G70,161 ,1327 ,4065 ,567814760 ,679247020 
2023,재활의학과,G71,2131 ,41280 ,46173 ,3183687320 ,3589130360 
2023,재활의학과,G72,222 ,1276 ,2013 ,177013300 ,245906540 
2023,재활의학과,G73,18 ,238 ,851 ,82277740 ,102274910 
2023,재활의학과,G80,7467 ,231563 ,269869 ,19694333820 ,24659685660 
2023,재활의학과,G81,30129 ,376476 ,2566809 ,302155197830 ,391106496540 
2023,재활의학과,G82,13551 ,150744 ,990632 ,122975154110 ,157538960080 
2023,재활의학과,G83,1664 ,13352 ,41391 ,4157391210 ,5583350730 
2023,재활의학과,G90,1045 ,10427 ,18685 ,1840480930 ,2146951070 
2023,재활의학과,G91,1031 ,10592 ,44723 ,6933957090 ,8830538300 
2023,재활의학과,G92,23 ,190 ,1462 ,307054590 ,406100490 
2023,재활의학과,G93,1593 ,23058 ,81004 ,12015558100 ,15254569980 
2023,재활의학과,G94,14 ,206 ,1145 ,211138520 ,277661300 
2023,재활의학과,G95,4136 ,38911 ,163227 ,26319739240 ,34070904090 
2023,재활의학과,G96,41 ,418 ,762 ,125334470 ,158624250 
2023,재활의학과,G97,12 ,239 ,307 ,22166770 ,28806830 
2023,재활의학과,G98,12 ,19 ,22 ,1698600 ,2682950 
2023,재활의학과,G99,370 ,2954 ,14350 ,2113235300 ,2746475170 
2023,재활의학과,H00,121 ,139 ,155 ,1715400 ,2745320 
2023,재활의학과,H01,70 ,89 ,65 ,1510910 ,2356440 
2023,재활의학과,H02,31 ,54 ,52 ,3014960 ,4549210 
2023,재활의학과,H03,1 ,4 ,4 ,28400 ,56500 
2023,재활의학과,H04,362 ,483 ,426 ,9715560 ,13910250 
2023,재활의학과,H05,5 ,5 ,5 ,84070 ,209470 
2023,재활의학과,H06,8 ,8 ,7 ,278200 ,636270 
2023,재활의학과,H10,322 ,437 ,633 ,15941960 ,21225130 
2023,재활의학과,H11,100 ,146 ,305 ,10951140 ,15059900 
2023,재활의학과,H13,3 ,9 ,9 ,261850 ,519650 
2023,재활의학과,H15,3 ,8 ,7 ,121310 ,191230 
2023,재활의학과,H16,99 ,141 ,117 ,4280570 ,5767310 
2023,재활의학과,H17,3 ,5 ,1 ,134410 ,174130 
2023,재활의학과,H18,9 ,9 ,6 ,461460 ,649820 
2023,재활의학과,H19,15 ,16 ,7 ,1059890 ,1511940 
2023,재활의학과,H20,2 ,3 ,2 ,46380 ,63290 
2023,재활의학과,H21,1 ,1 ,0 ,16420 ,20520 
2023,재활의학과,H25,52 ,75 ,144 ,8975080 ,11755980 
2023,재활의학과,H26,70 ,93 ,182 ,16691130 ,21553490 
2023,재활의학과,H27,2 ,13 ,13 ,236370 ,471370 
2023,재활의학과,H30,1 ,1 ,0 ,4960 ,6190 
2023,재활의학과,H31,2 ,2 ,1 ,193320 ,318790 
2023,재활의학과,H33,8 ,11 ,26 ,994730 ,1728120 
2023,재활의학과,H34,20 ,23 ,16 ,1871640 ,2617130 
2023,재활의학과,H35,149 ,551 ,2620 ,249272320 ,299666390 
2023,재활의학과,H36,56 ,106 ,80 ,10901250 ,15446470 
2023,재활의학과,H40,113 ,161 ,339 ,10406810 ,14256570 
2023,재활의학과,H42,1 ,1 ,0 ,129870 ,162330 
2023,재활의학과,H43,6 ,35 ,32 ,2695340 ,3366440 
2023,재활의학과,H44,6 ,6 ,45 ,22848940 ,26440240 
2023,재활의학과,H46,5 ,17 ,275 ,34334550 ,40022160 
2023,재활의학과,H47,26 ,87 ,123 ,11455080 ,15630970 
2023,재활의학과,H48,1 ,1 ,1 ,7080 ,14080 
2023,재활의학과,H49,49 ,195 ,261 ,11390740 ,14125180 
2023,재활의학과,H50,22 ,73 ,70 ,2280200 ,3753710 
2023,재활의학과,H51,2 ,59 ,59 ,2418210 ,4009210 
2023,재활의학과,H52,22 ,29 ,58 ,7257900 ,8500910 
2023,재활의학과,H53,72 ,125 ,141 ,14214680 ,21952790 
2023,재활의학과,H54,8 ,10 ,25 ,1503550 ,2177180 
2023,재활의학과,H55,6 ,65 ,65 ,2778800 ,3771800 
2023,재활의학과,H57,13 ,19 ,18 ,334980 ,666120 
2023,재활의학과,H59,1 ,1 ,1 ,7500 ,12400 
2023,재활의학과,H60,88 ,118 ,71 ,7656850 ,9540890 
2023,재활의학과,H61,23 ,28 ,8 ,1309080 ,1714140 
2023,재활의학과,H62,6 ,7 ,5 ,125180 ,223880 
2023,재활의학과,H65,28 ,32 ,23 ,733950 ,1274780 
2023,재활의학과,H66,41 ,64 ,32 ,3131560 ,4191150 
2023,재활의학과,H67,8 ,25 ,30 ,672010 ,1029910 
2023,재활의학과,H68,1 ,1 ,14 ,32890 ,41110 
2023,재활의학과,H69,4 ,6 ,5 ,37840 ,121060 
2023,재활의학과,H72,2 ,2 ,0 ,117020 ,146270 
2023,재활의학과,H73,6 ,7 ,1 ,481310 ,604590 
2023,재활의학과,H74,2 ,2 ,3 ,1018530 ,1257740 
2023,재활의학과,H75,3 ,18 ,18 ,120240 ,426440 
2023,재활의학과,H81,580 ,1330 ,1618 ,65970350 ,97256560 
2023,재활의학과,H82,9 ,30 ,30 ,347250 ,559740 
2023,재활의학과,H83,1 ,20 ,20 ,309940 ,874340 
2023,재활의학과,H90,73 ,200 ,190 ,7375840 ,10139640 
2023,재활의학과,H91,65 ,250 ,284 ,10594530 ,14488720 
2023,재활의학과,H92,10 ,11 ,5 ,227250 ,320590 
2023,재활의학과,H93,105 ,388 ,379 ,13345020 ,21894710 
2023,재활의학과,I00,44 ,92 ,94 ,5250020 ,8386060 
2023,재활의학과,I05,56 ,264 ,466 ,93748300 ,120768710 
2023,재활의학과,I06,6 ,10 ,10 ,256200 ,751400 
2023,재활의학과,I07,9 ,66 ,97 ,12693200 ,17673020 
2023,재활의학과,I08,7 ,18 ,76 ,86990770 ,92729280 
2023,재활의학과,I10,8552 ,25025 ,55047 ,2588866220 ,3559555260 
2023,재활의학과,I11,147 ,429 ,662 ,36726300 ,49103030 
2023,재활의학과,I12,4 ,47 ,47 ,8523790 ,9565890 
2023,재활의학과,I13,5 ,18 ,350 ,15298640 ,24594530 
2023,재활의학과,I15,52 ,147 ,224 ,14785320 ,18873200 
2023,재활의학과,I20,1395 ,3929 ,5996 ,530900290 ,785210930 
2023,재활의학과,I21,4074 ,12417 ,14751 ,1043713170 ,1753089000 
2023,재활의학과,I22,5 ,9 ,43 ,1022830 ,1670920 
2023,재활의학과,I23,5 ,7 ,42 ,6081940 ,8242130 
2023,재활의학과,I24,14 ,38 ,102 ,6398170 ,9590520 
2023,재활의학과,I25,1025 ,2700 ,4903 ,663802000 ,889779070 
2023,재활의학과,I26,107 ,336 ,2746 ,252198800 ,341852820 
2023,재활의학과,I27,65 ,460 ,535 ,67033380 ,79285140 
2023,재활의학과,I28,2 ,3 ,3 ,80760 ,210160 
2023,재활의학과,I30,1 ,1 ,1 ,60740 ,121340 
2023,재활의학과,I31,15 ,79 ,259 ,61351590 ,81290530 
2023,재활의학과,I32,2 ,2 ,8 ,291770 ,364700 
2023,재활의학과,I33,44 ,150 ,685 ,216951570 ,261051250 
2023,재활의학과,I34,86 ,286 ,612 ,144451020 ,190210690 
2023,재활의학과,I35,240 ,800 ,2660 ,912109210 ,1090054030 
2023,재활의학과,I36,5 ,7 ,15 ,680960 ,1253030 
2023,재활의학과,I37,2 ,6 ,6 ,114210 ,360510 
2023,재활의학과,I39,3 ,4 ,11 ,708600 ,1160620 
2023,재활의학과,I40,12 ,23 ,90 ,16648180 ,22502330 
2023,재활의학과,I42,347 ,2059 ,6338 ,720772400 ,858149330 
2023,재활의학과,I43,2 ,21 ,21 ,1046800 ,1232300 
2023,재활의학과,I44,46 ,103 ,314 ,106991000 ,135340100 
2023,재활의학과,I45,5 ,10 ,35 ,22492760 ,25873540 
2023,재활의학과,I46,176 ,1062 ,3735 ,677299230 ,858544820 
2023,재활의학과,I47,30 ,162 ,198 ,12177240 ,18150060 
2023,재활의학과,I48,374 ,1451 ,3794 ,321683420 ,450750720 
2023,재활의학과,I49,150 ,509 ,1421 ,242718720 ,297551450 
2023,재활의학과,I50,674 ,2400 ,8954 ,1303422200 ,1658479740 
2023,재활의학과,I51,27 ,124 ,186 ,9290820 ,15040250 
2023,재활의학과,I60,3867 ,40224 ,278685 ,48585990380 ,61686870160 
2023,재활의학과,I61,16336 ,208118 ,1306434 ,207246498810 ,265330795930 
2023,재활의학과,I62,1774 ,17075 ,102479 ,16606420380 ,21178196910 
2023,재활의학과,I63,43748 ,423378 ,3051185 ,496658444770 ,635967606150 
2023,재활의학과,I64,684 ,6569 ,18543 ,1867423200 ,2480864990 
2023,재활의학과,I65,520 ,1852 ,8032 ,1510912520 ,1895026050 
2023,재활의학과,I66,337 ,1541 ,7334 ,1123330960 ,1430900250 
2023,재활의학과,I67,2561 ,29141 ,93415 ,12155309290 ,14508855260 
2023,재활의학과,I68,16 ,73 ,339 ,44952890 ,60159150 
2023,재활의학과,I69,1919 ,19381 ,64535 ,5451486730 ,7332958450 
2023,재활의학과,I70,181 ,676 ,2291 ,402641150 ,526956970 
2023,재활의학과,I71,262 ,1173 ,4529 ,1558486980 ,1879466170 
2023,재활의학과,I72,36 ,102 ,808 ,126019600 ,161998610 
2023,재활의학과,I73,426 ,1295 ,1872 ,118621280 ,179691200 
2023,재활의학과,I74,48 ,167 ,1040 ,159499190 ,196981650 
2023,재활의학과,I77,85 ,675 ,1887 ,298272810 ,401796420 
2023,재활의학과,I78,10 ,106 ,167 ,8245790 ,11468200 
2023,재활의학과,I79,15 ,34 ,33 ,237450 ,446250 
2023,재활의학과,I80,154 ,509 ,1516 ,115452940 ,154344750 
2023,재활의학과,I81,3 ,9 ,9 ,982690 ,1090560 
2023,재활의학과,I82,22 ,37 ,48 ,2942820 ,4602750 
2023,재활의학과,I83,205 ,461 ,479 ,18783280 ,32324310 
2023,재활의학과,I85,3 ,4 ,66 ,12843520 ,17060040 
2023,재활의학과,I86,18 ,44 ,44 ,762950 ,1585710 
2023,재활의학과,I87,1229 ,2834 ,2880 ,96125450 ,187528110 
2023,재활의학과,I88,22 ,35 ,38 ,1604430 ,2017840 
2023,재활의학과,I89,6099 ,27446 ,29141 ,1414132900 ,2268764740 
2023,재활의학과,I95,63 ,174 ,948 ,8814940 ,14541720 
2023,재활의학과,I97,1512 ,9722 ,9961 ,427548640 ,588679920 
2023,재활의학과,I98,1 ,1 ,4 ,501640 ,627040 
2023,재활의학과,I99,23 ,87 ,101 ,2598330 ,4485770 
2023,재활의학과,J00,3642 ,7445 ,7645 ,114624540 ,158947100 
2023,재활의학과,J01,144 ,250 ,375 ,23772680 ,32206930 
2023,재활의학과,J02,1530 ,1962 ,2490 ,30026610 ,44969690 
2023,재활의학과,J03,461 ,623 ,635 ,12364520 ,17380860 
2023,재활의학과,J04,116 ,165 ,153 ,2684680 ,3883240 
2023,재활의학과,J05,3 ,7 ,7 ,36250 ,113850 
2023,재활의학과,J06,2022 ,2774 ,3059 ,37926030 ,57988310 
2023,재활의학과,J09,20 ,20 ,268 ,755510 ,988810 
2023,재활의학과,J10,278 ,304 ,515 ,58278570 ,76389430 
2023,재활의학과,J11,162 ,182 ,272 ,15485430 ,18576010 
2023,재활의학과,J12,20 ,34 ,224 ,48018880 ,57580230 
2023,재활의학과,J13,1 ,2 ,2 ,0 ,0 
2023,재활의학과,J14,4 ,8 ,74 ,16188260 ,20476350 
2023,재활의학과,J15,739 ,1871 ,17254 ,2245454330 ,2845297830 
2023,재활의학과,J16,3 ,7 ,36 ,3820880 ,5032470 
2023,재활의학과,J17,55 ,220 ,3728 ,440630840 ,551399250 
2023,재활의학과,J18,2387 ,5270 ,43270 ,6648758390 ,8404684090 
2023,재활의학과,J20,2735 ,3738 ,4614 ,83672800 ,118675410 
2023,재활의학과,J21,108 ,203 ,205 ,5122210 ,7188570 
2023,재활의학과,J22,47 ,67 ,67 ,645650 ,1113150 
2023,재활의학과,J30,1504 ,2241 ,2155 ,29044130 ,44893180 
2023,재활의학과,J31,89 ,156 ,139 ,1689940 ,2625750 
2023,재활의학과,J32,108 ,163 ,157 ,3408240 ,5062430 
2023,재활의학과,J33,2 ,2 ,1 ,288880 ,367740 
2023,재활의학과,J34,28 ,45 ,54 ,1053740 ,1647160 
2023,재활의학과,J35,26 ,46 ,46 ,426700 ,1032160 
2023,재활의학과,J36,37 ,51 ,49 ,1379440 ,1939440 
2023,재활의학과,J37,27 ,42 ,42 ,2225770 ,3285570 
2023,재활의학과,J38,197 ,659 ,1131 ,138781030 ,183573350 
2023,재활의학과,J39,154 ,377 ,642 ,63133960 ,88729760 
2023,재활의학과,J40,2043 ,3616 ,3644 ,74891770 ,103437920 
2023,재활의학과,J41,66 ,98 ,106 ,1996220 ,3046310 
2023,재활의학과,J42,190 ,325 ,407 ,24368060 ,32345220 
2023,재활의학과,J43,47 ,129 ,540 ,57450940 ,74842080 
2023,재활의학과,J44,782 ,3334 ,7137 ,640667050 ,904593530 
2023,재활의학과,J45,316 ,861 ,3084 ,215904750 ,288785550 
2023,재활의학과,J46,10 ,18 ,71 ,5072900 ,6807910 
2023,재활의학과,J47,127 ,422 ,591 ,47765620 ,73918500 
2023,재활의학과,J60,1 ,4 ,4 ,69610 ,269310 
2023,재활의학과,J61,1 ,3 ,3 ,108030 ,306030 
2023,재활의학과,J63,1 ,4 ,4 ,39090 ,59690 
2023,재활의학과,J64,1 ,15 ,280 ,19619370 ,26299150 
2023,재활의학과,J65,1 ,3 ,106 ,14863870 ,19595100 
2023,재활의학과,J67,3 ,4 ,29 ,7557630 ,8602340 
2023,재활의학과,J68,3 ,6 ,6 ,52130 ,95630 
2023,재활의학과,J69,564 ,1677 ,12473 ,2303710480 ,2862371240 
2023,재활의학과,J80,42 ,276 ,1321 ,266963150 ,344925130 
2023,재활의학과,J81,24 ,44 ,384 ,55656320 ,74250020 
2023,재활의학과,J84,339 ,1828 ,4362 ,531658930 ,647206270 
2023,재활의학과,J85,11 ,20 ,112 ,43357500 ,50228550 
2023,재활의학과,J86,20 ,63 ,228 ,43992010 ,58217860 
2023,재활의학과,J90,50 ,155 ,1178 ,143730450 ,186028210 
2023,재활의학과,J91,4 ,7 ,46 ,6019430 ,7990710 
2023,재활의학과,J93,23 ,49 ,215 ,48988830 ,60170040 
2023,재활의학과,J94,11 ,15 ,50 ,12328190 ,16836200 
2023,재활의학과,J95,9 ,15 ,68 ,36459490 ,45078400 
2023,재활의학과,J96,932 ,5744 ,14978 ,4679503590 ,5645694920 
2023,재활의학과,J98,324 ,832 ,1232 ,101335510 ,146452750 
2023,재활의학과,J99,3 ,7 ,219 ,36248120 ,42496920 
2023,재활의학과,K00,4 ,4 ,1 ,1101150 ,1494230 
2023,재활의학과,K01,3 ,6 ,0 ,673970 ,884470 
2023,재활의학과,K02,60 ,65 ,102 ,5931610 ,7474940 
2023,재활의학과,K03,19 ,22 ,33 ,1581090 ,2126880 
2023,재활의학과,K04,43 ,78 ,103 ,3198040 ,4320240 
2023,재활의학과,K05,332 ,452 ,1038 ,58235070 ,76256290 
2023,재활의학과,K06,5 ,6 ,3 ,150270 ,239860 
2023,재활의학과,K07,422 ,1082 ,1211 ,21371500 ,37878310 
2023,재활의학과,K08,198 ,372 ,1162 ,164839310 ,229753380 
2023,재활의학과,K09,1 ,3 ,3 ,78530 ,82030 
2023,재활의학과,K10,13 ,49 ,48 ,1995410 ,2750890 
2023,재활의학과,K11,21 ,46 ,45 ,818780 ,1452630 
2023,재활의학과,K12,90 ,183 ,169 ,2039120 ,3288380 
2023,재활의학과,K13,10 ,15 ,12 ,711350 ,1220150 
2023,재활의학과,K14,9 ,26 ,24 ,215680 ,309650 
2023,재활의학과,K20,20 ,31 ,58 ,3006760 ,4772000 
2023,재활의학과,K21,881 ,1409 ,1711 ,81137260 ,105810120 
2023,재활의학과,K22,21 ,77 ,195 ,18062780 ,23851660 
2023,재활의학과,K23,1 ,1 ,0 ,1060 ,1320 
2023,재활의학과,K25,160 ,264 ,607 ,51484230 ,70604240 
2023,재활의학과,K26,72 ,225 ,631 ,67279600 ,89852250 
2023,재활의학과,K27,68 ,109 ,107 ,3139750 ,4171760 
2023,재활의학과,K28,2 ,2 ,1 ,67340 ,78840 
2023,재활의학과,K29,1422 ,2134 ,2218 ,50508260 ,75499840 
2023,재활의학과,K30,352 ,509 ,531 ,29583630 ,41411410 
2023,재활의학과,K31,32 ,116 ,188 ,17381310 ,25693060 
2023,재활의학과,K35,22 ,27 ,102 ,38774100 ,45198160 
2023,재활의학과,K36,2 ,2 ,1 ,24710 ,34970 
2023,재활의학과,K37,4 ,13 ,5 ,319470 ,423350 
2023,재활의학과,K38,3 ,3 ,2 ,497890 ,721320 
2023,재활의학과,K40,29 ,68 ,209 ,30037640 ,39888810 
2023,재활의학과,K41,1 ,1 ,1 ,67440 ,134840 
2023,재활의학과,K42,1 ,4 ,4 ,121660 ,127860 
2023,재활의학과,K43,2 ,6 ,6 ,184540 ,484340 
2023,재활의학과,K44,1 ,1 ,46 ,17276110 ,22982470 
2023,재활의학과,K45,1 ,1 ,1 ,11290 ,22490 
2023,재활의학과,K46,4 ,6 ,39 ,1347640 ,2396620 
2023,재활의학과,K50,60 ,217 ,220 ,6963100 ,8324220 
2023,재활의학과,K51,30 ,83 ,237 ,37826560 ,44565300 
2023,재활의학과,K52,230 ,302 ,386 ,11313460 ,16498240 
2023,재활의학과,K55,23 ,79 ,1003 ,164939510 ,208080850 
2023,재활의학과,K56,68 ,216 ,1396 ,149815270 ,195915160 
2023,재활의학과,K57,29 ,41 ,180 ,79262850 ,107514460 
2023,재활의학과,K58,165 ,210 ,191 ,3995140 ,6168240 
2023,재활의학과,K59,905 ,1478 ,2010 ,126449920 ,163333880 
2023,재활의학과,K60,7 ,10 ,50 ,9457300 ,12928080 
2023,재활의학과,K61,1 ,1 ,1 ,9440 ,18740 
2023,재활의학과,K62,26 ,33 ,211 ,29171030 ,36396690 
2023,재활의학과,K63,74 ,88 ,518 ,146958070 ,195480630 
2023,재활의학과,K64,84 ,147 ,239 ,8521860 ,10936520 
2023,재활의학과,K65,15 ,47 ,134 ,31991260 ,38123000 
2023,재활의학과,K66,8 ,30 ,86 ,1031280 ,1757800 
2023,재활의학과,K70,83 ,212 ,1350 ,178895660 ,226872740 
2023,재활의학과,K71,83 ,157 ,115 ,13348590 ,18007050 
2023,재활의학과,K72,16 ,29 ,466 ,361546530 ,417510320 
2023,재활의학과,K73,47 ,93 ,124 ,23019230 ,29527090 
2023,재활의학과,K74,88 ,218 ,1637 ,789722430 ,917688990 
2023,재활의학과,K75,178 ,432 ,1447 ,241409550 ,312518020 
2023,재활의학과,K76,374 ,641 ,688 ,34463440 ,47816810 
2023,재활의학과,K77,11 ,12 ,8 ,569430 ,732790 
2023,재활의학과,K80,167 ,384 ,3799 ,448749820 ,589939470 
2023,재활의학과,K81,80 ,220 ,2538 ,403007880 ,517518250 
2023,재활의학과,K82,10 ,12 ,71 ,14647200 ,18582800 
2023,재활의학과,K83,38 ,120 ,485 ,67061420 ,82400900 
2023,재활의학과,K85,19 ,26 ,172 ,24616240 ,32641170 
2023,재활의학과,K86,50 ,61 ,96 ,7339990 ,12192340 
2023,재활의학과,K87,1 ,1 ,0 ,163020 ,203770 
2023,재활의학과,K91,22 ,96 ,307 ,119741410 ,153141720 
2023,재활의학과,K92,97 ,187 ,646 ,101733960 ,131273000 
2023,재활의학과,L01,15 ,17 ,14 ,194690 ,346950 
2023,재활의학과,L02,211 ,452 ,621 ,21356230 ,30648950 
2023,재활의학과,L03,1191 ,2583 ,4412 ,247304760 ,362573990 
2023,재활의학과,L04,23 ,30 ,29 ,988550 ,1554090 
