년도,지역,순위,질병코드,상병명,실인원,진료과,코드그룹,국비비율
2023,부산,17,M46,기타 염증성 척추병증,2.142857142857143,신경외과,M46,0.7142857142857143
2023,부산,17,G90,자율신경계통의 장애,3.0,신경외과,G90,1.0
2023,부산,17,D16,골 및 관절연골의 양성 신생물,3.0,신경외과,D16,1.0
2023,부산,1,N18,만성 신장병,36.55,신장내과,N18,0.85
2023,부산,2,N17,급성 신부전,7.2727272727272725,신장내과,N17,0.9090909090909091
2023,부산,3,N10,급성 세뇨관-간질신장염,1.875,신장내과,N10,0.375
2023,부산,4,E11,2형 당뇨병,2.608695652173913,신장내과,E11,0.8695652173913043
2023,부산,4,E87,"수분, 전해질 및 산-염기균형의 기타 장애",2.0,신장내과,E87,0.6666666666666666
2023,부산,6,E14,상세불명의 당뇨병,1.7142857142857142,신장내과,E14,0.8571428571428571
2023,부산,6,E10,1형 당뇨병,1.8333333333333333,신장내과,E10,0.9166666666666666
2023,부산,6,R60,달리 분류되지 않은 부종,0.5454545454545454,신장내과,R60,0.2727272727272727
2023,부산,6,U07,U07의 응급사용,1.096774193548387,신장내과,U07,0.5483870967741935
2023,부산,6,N39,비뇨계통의 기타 장애,1.6521739130434783,신장내과,N39,0.8260869565217391
2023,부산,11,R53,병감 및 피로,0.8666666666666667,신장내과,R53,0.8666666666666667
2023,부산,11,K75,기타 염증성 간질환,0.6666666666666666,신장내과,K75,0.6666666666666666
2023,부산,11,N11,만성 세뇨관-간질신장염,0.0,신장내과,N11,0.0
2023,부산,11,I46,심장정지,0.7142857142857143,신장내과,I46,0.7142857142857143
2023,부산,11,R50,기타 및 원인미상의 열,0.8,신장내과,R50,0.8
2023,부산,11,J69,고체 및 액체에 의한 폐렴,0.0,신장내과,J69,0.0
2023,부산,1,H25,노년백내장,76.08196721311477,안과,H25,0.639344262295082
2023,부산,1,K40,사타구니탈장,49.0,외과,K40,0.620253164556962
2023,부산,2,K80,담석증,23.333333333333332,외과,K80,0.6481481481481481
2023,부산,3,K81,담낭염,10.3125,외과,K81,0.9375
2023,부산,4,K35,급성 충수염,8.0,외과,K35,0.8
2023,부산,5,K64,치핵 및 항문주위정맥혈전증,5.333333333333333,외과,K64,0.6666666666666666
2023,부산,6,S22,"늑골, 흉골 및 흉추의 골절",4.163265306122449,외과,S22,0.6938775510204082
2023,부산,7,K82,담낭의 기타 질환,2.8571428571428568,외과,K82,0.5714285714285714
2023,부산,8,C20,직장의 악성 신생물,2.25,외과,C20,0.75
2023,부산,8,K42,배꼽탈장,2.0,외과,K42,0.6666666666666666
2023,부산,10,D17,양성 지방종성 신생물,1.0,외과,D17,0.5
2023,부산,10,C16,위의 악성 신생물,1.6097560975609757,외과,C16,0.8048780487804879
2023,부산,10,D37,구강 및 소화기관의 행동양식 불명 또는 미상의 신생물,1.8888888888888888,외과,D37,0.9444444444444444
2023,부산,10,K56,탈장이 없는 마비성 장폐색증 및 장폐색,1.5454545454545454,외과,K56,0.7727272727272727
2023,부산,10,K60,항문 및 직장부의 열창 및 누공,2.0,외과,K60,1.0
2023,부산,10,C18,결장의 악성 신생물,1.1851851851851851,외과,C18,0.5925925925925926
2023,부산,10,I73,기타 말초혈관질환,1.7674418604651163,외과,I73,0.8837209302325582
2023,부산,10,J93,기흉,0.6666666666666666,외과,J93,0.3333333333333333
2023,부산,18,K61,항문 및 직장부의 농양,1.0,외과,K61,1.0
2023,부산,18,T25,발목 및 발의 화상 및 부식,1.0,외과,T25,1.0
2023,부산,18,T24,발목 및 발을 제외한 엉덩이 및 다리의 화상 및 부식,1.0,외과,T24,1.0
2023,부산,18,T84,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증",0.7,외과,T84,0.7
2023,부산,1,H91,기타 청력소실,7.0,이비인후과,H91,0.6363636363636364
2023,부산,2,H81,전정기능의 장애,6.4,이비인후과,H81,0.8
2023,부산,3,J34,코 및 비동의 기타 장애,2.0,이비인후과,J34,0.5
2023,부산,4,G51,안면신경장애,1.5,이비인후과,G51,0.5
2023,부산,5,J32,만성 부비동염,1.3333333333333333,이비인후과,J32,0.6666666666666666
2023,부산,5,R04,기도출혈,1.3333333333333333,이비인후과,R04,0.6666666666666666
2023,부산,5,J33,코폴립,1.2,이비인후과,J33,0.6
2023,부산,8,H61,외이의 기타 장애,0.0,이비인후과,H61,0.0
2023,부산,8,H66,화농성 및 상세불명의 중이염,1.0,이비인후과,H66,1.0
2023,부산,8,L03,연조직염,0.8260869565217391,이비인후과,L03,0.8260869565217391
2023,부산,8,J38,달리 분류되지 않은 성대 및 후두의 질환,1.0,이비인후과,J38,1.0
2023,부산,8,H68,귀인두관염 및 귀인두관 폐색,1.0,이비인후과,H68,1.0
2023,부산,1,G81,편마비,51.417910447761194,재활의학과,G81,0.7910447761194029
2023,부산,2,I63,뇌경색증,40.66666666666667,재활의학과,I63,0.8652482269503546
2023,부산,3,I69,뇌혈관질환의 후유증,35.875,재활의학과,I69,0.875
2023,부산,4,G82,하반신마비 및 사지마비,19.130434782608695,재활의학과,G82,0.8695652173913043
2023,부산,5,G20,파킨슨병,10.0,재활의학과,G20,1.0
2023,부산,6,G95,척수의 기타 질환,5.28,재활의학과,G95,0.88
2023,부산,7,I61,뇌내출혈,3.6206896551724137,재활의학과,I61,0.7241379310344828
2023,부산,7,S06,두개내손상,4.117647058823529,재활의학과,S06,0.8235294117647058
2023,부산,9,R26,보행과 이동의 이상,3.0,재활의학과,R26,0.75
2023,부산,10,M48,기타 척추병증,2.6940789473684212,재활의학과,M48,0.8980263157894737
2023,부산,10,M54,등통증,2.130434782608696,재활의학과,M54,0.7101449275362319
2023,부산,10,M17,무릎관절증,1.3140495867768593,재활의학과,M17,0.4380165289256198
2023,부산,10,G03,기타 및 상세불명의 원인에 의한 수막염,2.25,재활의학과,G03,0.75
2023,부산,10,G12,척수성 근위축 및 관련 증후군,3.0,재활의학과,G12,1.0
2023,부산,10,S72,대퇴골의 골절,2.032258064516129,재활의학과,S72,0.6774193548387096
2023,부산,16,M50,경추간판장애,1.8512396694214877,재활의학과,M50,0.9256198347107438
2023,부산,16,I62,기타 비외상성 두개내출혈,1.6,재활의학과,I62,0.8
2023,부산,16,S82,발목을 포함한 아래다리의 골절,0.75,재활의학과,S82,0.375
2023,부산,16,F01,혈관성 치매,2.0,재활의학과,F01,1.0
2023,부산,16,G54,신경근 및 신경총 장애,2.0,재활의학과,G54,1.0
2023,부산,1,M48,기타 척추병증,158.95065789473685,정형외과,M48,0.8980263157894737
2023,부산,2,M17,무릎관절증,47.30578512396694,정형외과,M17,0.4380165289256198
2023,부산,3,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,73.90476190476191,정형외과,S46,0.7698412698412699
2023,부산,4,M75,어깨병변,47.833333333333336,정형외과,M75,0.5833333333333334
2023,부산,5,S72,대퇴골의 골절,16.258064516129032,정형외과,S72,0.6774193548387096
2023,부산,6,M23,무릎의 내부장애,12.458333333333332,정형외과,M23,0.5416666666666666
2023,부산,7,S52,아래팔의 골절,7.04,정형외과,S52,0.32
2023,부산,8,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,10.0,정형외과,Z47,0.7142857142857143
2023,부산,9,S82,발목을 포함한 아래다리의 골절,4.125,정형외과,S82,0.375
2023,부산,10,S42,어깨 및 위팔의 골절,7.5,정형외과,S42,0.75
2023,부산,10,L03,연조직염,8.26086956521739,정형외과,L03,0.8260869565217391
2023,부산,12,S92,발목을 제외한 발의 골절,3.5,정형외과,S92,0.5
2023,부산,12,M15,다발관절증,6.611111111111111,정형외과,M15,0.9444444444444444
2023,부산,12,M86,골수염,6.125,정형외과,M86,0.875
2023,부산,15,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",5.142857142857142,정형외과,S83,0.8571428571428571
2023,부산,16,U07,U07의 응급사용,2.7419354838709675,정형외과,U07,0.5483870967741935
2023,부산,16,M71,기타 윤활낭병증,2.5,정형외과,M71,0.5
2023,부산,16,T14,상세불명의 신체부위의 손상,4.285714285714286,정형외과,T14,0.8571428571428571
2023,부산,16,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",3.6666666666666665,정형외과,S33,0.7333333333333333
2023,부산,16,G56,팔의 단일신경병증,3.6363636363636367,정형외과,G56,0.7272727272727273
2023,부산,16,D48,기타 및 상세불명 부위의 행동양식 불명 또는 미상의 신생물,5.0,정형외과,D48,1.0
2023,부산,1,C16,위의 악성 신생물,28.170731707317074,혈액종양내과,C16,0.8048780487804879
2023,부산,2,C18,결장의 악성 신생물,16.0,혈액종양내과,C18,0.5925925925925926
2023,부산,3,C19,직장구불결장접합부의 악성 신생물,12.631578947368421,혈액종양내과,C19,0.8421052631578947
2023,부산,4,C20,직장의 악성 신생물,9.0,혈액종양내과,C20,0.75
2023,부산,5,C61,전립선의 악성 신생물,6.75,혈액종양내과,C61,0.75
2023,부산,6,C85,기타 및 상세불명 유형의 비호지킨림프종,0.0,혈액종양내과,C85,0.0
2023,부산,7,C22,간 및 간내 담관의 악성 신생물,2.25,혈액종양내과,C22,0.75
2023,부산,7,D64,기타 빈혈,1.7142857142857142,혈액종양내과,D64,0.5714285714285714
2023,부산,9,K73,달리 분류되지 않은 만성 간염,0.4444444444444444,혈액종양내과,K73,0.4444444444444444
2023,부산,9,E10,1형 당뇨병,0.9166666666666666,혈액종양내과,E10,0.9166666666666666
2023,부산,9,C24,담도의 기타 및 상세불명 부분의 악성 신생물,0.6875,혈액종양내과,C24,0.6875
2023,부산,9,J18,상세불명 병원체의 폐렴,0.7197231833910035,혈액종양내과,J18,0.7197231833910035
2023,부산,9,D46,골수형성이상증후군,1.0,혈액종양내과,D46,1.0
2023,부산,9,E11,2형 당뇨병,0.8695652173913043,혈액종양내과,E11,0.8695652173913043
2023,부산,9,I50,심부전,0.6701570680628273,혈액종양내과,I50,0.6701570680628273
2023,부산,9,C90,다발골수종 및 악성 형질세포신생물,1.0,혈액종양내과,C90,1.0
2023,부산,1,J18,상세불명 병원체의 폐렴,154.02076124567475,호흡기·알레르기내과,J18,0.7197231833910035
2023,부산,2,J44,기타 만성 폐쇄성 폐질환,30.04081632653061,호흡기·알레르기내과,J44,0.6530612244897959
2023,부산,3,U07,U07의 응급사용,13.709677419354838,호흡기·알레르기내과,U07,0.5483870967741935
2023,부산,4,J45,천식,6.588235294117647,호흡기·알레르기내과,J45,0.47058823529411764
2023,부산,5,J84,기타 간질성 폐질환,11.076923076923077,호흡기·알레르기내과,J84,0.9230769230769231
2023,부산,5,A15,세균학적 및 조직학적으로 확인된 호흡기결핵,6.0,호흡기·알레르기내과,A15,0.5
2023,부산,7,C34,기관지 및 폐의 악성 신생물,4.838709677419355,호흡기·알레르기내과,C34,0.4838709677419355
2023,부산,8,J90,달리 분류되지 않은 흉막삼출액,3.4285714285714284,호흡기·알레르기내과,J90,0.5714285714285714
2023,부산,9,J11,바이러스가 확인되지 않은 인플루엔자,3.0,호흡기·알레르기내과,J11,0.75
2023,부산,9,U09,코로나-19 이후 병태,2.0,호흡기·알레르기내과,U09,0.5
2023,부산,11,R91,폐의 진단영상검사상 이상소견,1.0,호흡기·알레르기내과,R91,0.5
2023,부산,11,J96,달리 분류되지 않은 호흡부전,2.0,호흡기·알레르기내과,J96,1.0
2023,부산,13,R57,달리 분류되지 않은 쇼크,1.0,호흡기·알레르기내과,R57,1.0
2023,부산,13,L02,"피부의 농양, 종기 및 큰종기",0.0,호흡기·알레르기내과,L02,0.0
2023,부산,13,J47,기관지확장증,0.5,호흡기·알레르기내과,J47,0.5
2023,부산,13,A16,세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵,1.0,호흡기·알레르기내과,A16,1.0
2023,부산,13,A31,기타 형태의 마이코박테리아에 의한 감염,1.0,호흡기·알레르기내과,A31,1.0
2023,부산,13,J15,달리 분류되지 않은 세균성 폐렴,0.75,호흡기·알레르기내과,J15,0.75
2023,부산,13,S72,대퇴골의 골절,0.6774193548387096,호흡기·알레르기내과,S72,0.6774193548387096
2023,부산,13,J42,상세불명의 만성 기관지염,0.3333333333333333,호흡기·알레르기내과,J42,0.3333333333333333
2023,부산,13,R04,기도출혈,0.6666666666666666,호흡기·알레르기내과,R04,0.6666666666666666
2023,부산,13,D38,"중이, 호흡기관, 흉곽내기관의 행동양식 불명 또는 미상의 신생물",1.0,호흡기·알레르기내과,D38,1.0
2023,부산,13,R06,호흡의 이상,0.6470588235294118,호흡기·알레르기내과,R06,0.6470588235294118
2023,부산,13,B90,결핵의 후유증,1.0,호흡기·알레르기내과,B90,1.0
2023,부산,13,C24,담도의 기타 및 상세불명 부분의 악성 신생물,0.6875,호흡기·알레르기내과,C24,0.6875
2023,부산,13,J43,폐기종,0.5,호흡기·알레르기내과,J43,0.5
2023,부산,13,I26,폐색전증,0.7777777777777778,호흡기·알레르기내과,I26,0.7777777777777778
2023,부산,13,J20,급성 기관지염,1.0,호흡기·알레르기내과,J20,1.0
2023,부산,13,K81,담낭염,0.9375,호흡기·알레르기내과,K81,0.9375
2023,인천,1,E11,2형 당뇨병,15.930555555555557,내과,E11,0.4305555555555556
2023,인천,2,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,2.625,내과,A09,0.1875
2023,인천,3,K29, 위염 및 십이지장염,5.0,내과,K29,0.45454545454545453
2023,인천,4,C34,기관지 및 폐의 악성 신생물,1.875,내과,C34,0.375
2023,인천,5,K70,알코올성 간질환,1.0,내과,K70,0.2
2023,인천,6,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",2.4,내과,D12,0.6
2023,인천,7,K56,탈장이 없는 마비성 장폐색증 및 장폐색,0.8,내과,K56,0.2
2023,인천,8,E10, 1형 당뇨병,1.0,내과,E10,0.25
2023,인천,9,E14,상세불명의 당뇨병,2.6666666666666665,내과,E14,0.6666666666666666
2023,인천,10,K58,과민대장증후군,3.0,내과,K58,1.0
2023,인천,11,B18,만성 바이러스간염,0.0,내과,B18,0.0
2023,인천,12,N39, 비뇨계통의 기타 장애,0.5,내과,N39,0.16666666666666666
2023,인천,13,K72,달리 분류되지 않은 간부전,0.75,내과,K72,0.25
2023,인천,14,I10,본태성(원발성) 고혈압,1.125,내과,I10,0.375
2023,인천,15,R42,어지럼증 및 어지럼,0.75,내과,R42,0.25
2023,인천,16,J44,기타 만성 폐쇄성 폐질환,0.0,내과,J44,0.0
2023,인천,17,N18,만성 신장병,1.0,내과,N18,0.5
2023,인천,18,K80, 담석증,0.5,내과,K80,0.25
2023,인천,19,K59,기타 기능성 장장애,1.0,내과,K59,0.5
2023,인천,20,I48,심방세동 및 조동,0.0,내과,I48,0.0
2023,인천,1,J18,상세불명 병원체의 폐렴,9.30232558139535,호흡기내과,J18,0.23255813953488372
2023,인천,2,J40, 급성인지 만성인지 명시되지 않은 기관지염,0.0,호흡기내과,J40,0.0
2023,인천,3,U07, U07의 응급사용,0.0,호흡기내과,U07,0.0
2023,인천,4,A15,세균학적 및 조직학적으로 확인된 호흡기결핵,1.0,호흡기내과,A15,0.3333333333333333
2023,인천,5,J44,기타 만성 폐쇄성 폐질환,0.0,호흡기내과,J44,0.0
2023,인천,6,C34,기관지 및 폐의 악성 신생물,0.75,호흡기내과,C34,0.375
2023,인천,7,I25,만성 허혈심장병,0.0,호흡기내과,I25,0.0
2023,인천,8,K81, 담낭염,0.0,호흡기내과,K81,0.0
2023,인천,9,J10, 확인된 계절성 인플루엔자바이러스에 의한 인플루엔자,0.0,호흡기내과,J10,0.0
2023,인천,10,J45,천식,1.0,호흡기내과,J45,1.0
2023,인천,1,E11,2형 당뇨병,13.347222222222223,가정의학과,E11,0.4305555555555556
2023,인천,2,K30,기능성 소화불량,0.8571428571428571,가정의학과,K30,0.14285714285714285
2023,인천,3,I10,본태성(원발성) 고혈압,1.875,가정의학과,I10,0.375
2023,인천,4,I50,심부전,0.0,가정의학과,I50,0.0
2023,인천,5,E14,상세불명의 당뇨병,1.3333333333333333,가정의학과,E14,0.6666666666666666
2023,인천,6,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,0.1875,가정의학과,A09,0.1875
2023,인천,7,F00,알츠하이머병에서의 치매(G30.-†),0.4722222222222222,가정의학과,F00,0.4722222222222222
2023,인천,8,N39, 비뇨계통의 기타 장애,0.16666666666666666,가정의학과,N39,0.16666666666666666
2023,인천,9,E05,갑상선독증[갑상선기능항진증],1.0,가정의학과,E05,1.0
2023,인천,10,C25,췌장의 악성 신생물,0.0,가정의학과,C25,0.0
2023,인천,1,F00,알츠하이머병에서의 치매(G30.-†),16.52777777777778,신경과,F00,0.4722222222222222
2023,인천,2,I63,뇌경색증,9.58974358974359,신경과,I63,0.5641025641025641
2023,인천,3,G20,파킨슨병,3.2,신경과,G20,0.4
2023,인천,4,F06," 뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",1.0,신경과,F06,0.16666666666666666
2023,인천,5,H81,전정기능의 장애,3.1818181818181817,신경과,H81,0.6363636363636364
2023,인천,6,R55,실신 및 허탈,1.0,신경과,R55,0.3333333333333333
2023,인천,7,I61,뇌내출혈,2.25,신경과,I61,0.75
2023,인천,8,R25, 이상불수의운동,2.0,신경과,R25,1.0
2023,인천,9,I71,대동맥동맥류 및 박리,2.0,신경과,I71,1.0
